feature,importance
cdrsb,19.946402062629403
logical_memory_delayed,5.389375456622339
plasma_ptau217_abeta42_ratio,4.430124038907395
adas13_total,4.41146815140492
faq_total,4.218845227708535
baseline_musculoskeletal_pain,4.163771309118685
logical_memory_retention_ratio,4.13426586785894
hachinski_hypertension_history,4.038887551597101
plasma_ptau217,3.7888165323189478
adas_q4_q14_delta,3.4998322733998157
vitamin_b12,2.8356142683998256
adas11_total,2.7664961594136934
plasma_abeta42_abeta40_ratio,2.7039089352307024
csf_tau_abeta42_ratio,2.62880873970577
csf_ptau_tau_ratio,2.585134062719374
logical_memory_immediate,2.5385782347986856
symptom_burden_baseline,2.4138996986933834
mmse_total,2.3558000227334825
plasma_abeta42,2.2680864677516643
hemoglobin,2.261667807980368
faq_any_impairment,2.1755964936558714
csf_ptau_abeta42_ratio,2.1753613005964545
trail_a_time,2.114460043639458
hachinski_total_score,2.104065202748231
csf_ptau,1.8058866930226098
csf_tau,1.7640402250554628
csf_abeta42,1.67757322070431
gds_depression_severity,1.6720203031948486
neurovascular_burden,1.1312136483897393
