feature,importance
cdrsb,19.13349118839856
logical_memory_retention_ratio,5.999959774525922
hachinski_hypertension_history,5.220105388466917
plasma_ptau217_abeta42_ratio,4.7498265970366
faq_total,4.447070481902722
adas13_total,4.099779628731816
plasma_abeta42_abeta40_ratio,3.7148814833461428
baseline_musculoskeletal_pain,3.45015984261947
adas11_total,3.433748155643822
logical_memory_delayed,3.3257310722228417
adas_q4_q14_delta,3.2849034598525604
mrf_aug_score,3.192120962089474
plasma_ptau217,2.8943283868305696
csf_ptau_tau_ratio,2.756189126923099
logical_memory_immediate,2.6680662721777457
hemoglobin,2.415245033470621
faq_any_impairment,2.2710655096671117
csf_tau_abeta42_ratio,2.1488380919159207
vitamin_b12,2.1251905527502695
trail_a_time,2.0866993209313316
symptom_burden_baseline,2.0818011573797492
mmse_total,2.009854542512451
csf_ptau_abeta42_ratio,1.8516632254583822
gds_depression_severity,1.8260152712265523
plasma_abeta42,1.8024657495492056
csf_abeta42,1.7512480842126728
csf_ptau,1.5075707796631699
csf_tau,1.4255018910899493
neurovascular_burden,1.3287472826584625
hachinski_total_score,0.9977316867458816
