feature,importance
cdrsb,24.39900636432387
logical_memory_delayed,7.147461679865314
adas13_total,5.159787032536609
faq_total,4.710468562567974
logical_memory_retention_ratio,4.644041322104015
hachinski_hypertension_history,3.957307792164116
baseline_musculoskeletal_pain,3.9336001383737846
plasma_ptau217,3.394861305898135
plasma_ptau217_abeta42_ratio,3.310022354936016
adas11_total,3.2167145598429054
plasma_abeta42_abeta40_ratio,2.984672376232588
adas_q4_q14_delta,2.675140800291236
vitamin_b12,2.613852652921777
csf_ptau_abeta42_ratio,2.2986390333697053
symptom_burden_baseline,2.2400264153384155
hemoglobin,2.1545969478816556
logical_memory_immediate,2.1287064611391306
csf_tau_abeta42_ratio,1.892804351220226
csf_tau,1.8757355204402806
trail_a_time,1.8756419204858776
mmse_total,1.8574755435696235
csf_ptau_tau_ratio,1.7316316026632825
csf_ptau,1.6868042723220662
hachinski_total_score,1.520859079604262
gds_depression_severity,1.511555707068449
plasma_abeta42,1.4597992879304773
csf_abeta42,1.2759815000734698
faq_any_impairment,1.2350002496841896
neurovascular_burden,1.1078051651505478
