feature,importance
cdrsb,14.71913951608912
logical_memory_retention_ratio,5.854077935045037
logical_memory_delayed,5.36895854253779
plasma_ptau217_abeta42_ratio,4.824143898302108
baseline_musculoskeletal_pain,4.524128215377151
adas13_total,4.326893954739605
hachinski_hypertension_history,3.809187198012741
hemoglobin,3.333967427933328
plasma_ptau217,3.325111537915298
logical_memory_immediate,3.3079490149774684
vitamin_b12,3.2727838294255807
adas11_total,3.2156691805597735
adas_q4_q14_delta,3.0759745786541517
faq_any_impairment,2.984139911335122
faq_total,2.9175731705072026
csf_ptau_abeta42_ratio,2.898080394837041
symptom_burden_baseline,2.6634253495917863
plasma_abeta42_abeta40_ratio,2.613305781712935
hachinski_total_score,2.5634427315813095
mmse_total,2.548180841246287
plasma_abeta42,2.379472664078526
csf_ptau_tau_ratio,2.2758020276263915
trail_a_time,2.2463040826554868
csf_tau_abeta42_ratio,2.0905172866616937
csf_ptau,2.0267675701855556
gds_depression_severity,1.9692166851534596
csf_abeta42,1.9264675050203242
csf_tau,1.6251535159366803
neurovascular_burden,1.3141656523010652
