feature,importance
cdrsb,17.545239386855926
logical_memory_delayed,6.520552376054202
logical_memory_retention_ratio,4.673260392166789
plasma_ptau217_abeta42_ratio,4.409516160027789
baseline_musculoskeletal_pain,4.296431149278589
faq_total,4.00097771147964
adas13_total,3.8877503003305662
hachinski_hypertension_history,3.7384976482245476
plasma_ptau217,3.528790888428053
adas_q4_q14_delta,3.3768337088041225
vitamin_b12,3.1405961782992953
adas11_total,3.0447092314389437
logical_memory_immediate,2.987850703592932
mmse_total,2.954955640731241
hemoglobin,2.710288034130598
faq_any_impairment,2.676586450154454
csf_ptau_abeta42_ratio,2.4731382427236004
plasma_abeta42_abeta40_ratio,2.3377766875661643
plasma_abeta42,2.3023029521416527
csf_ptau_tau_ratio,2.274897423634073
csf_tau_abeta42_ratio,2.2732743756619187
trail_a_time,2.153529177320699
csf_ptau,2.1098727049216457
hachinski_total_score,2.1022004318631473
csf_abeta42,2.0082627026584223
csf_tau,1.9889886381166813
symptom_burden_baseline,1.8301803264215841
gds_depression_severity,1.5195618751042024
neurovascular_burden,1.1331785018684852
