feature,importance
cdrsb,14.393426041606793
logical_memory_delayed,5.005474349484093
logical_memory_retention_ratio,4.608668602064512
baseline_musculoskeletal_pain,4.423038069186679
adas_q4_q14_delta,4.292996265538251
plasma_ptau217_abeta42_ratio,4.25103862444339
adas13_total,4.23914399678344
hachinski_hypertension_history,3.4838446438493356
faq_total,3.4331016072380303
logical_memory_immediate,3.429257382920386
adas11_total,3.4209413282139813
plasma_ptau217,3.3726406071511494
faq_any_impairment,3.1970572046973316
vitamin_b12,3.084804216060583
hachinski_total_score,2.7872029884074236
plasma_abeta42_abeta40_ratio,2.7430446127068535
hemoglobin,2.702413325977141
csf_ptau_abeta42_ratio,2.68000224445353
csf_tau,2.594795901310413
plasma_abeta42,2.5655129187483956
csf_tau_abeta42_ratio,2.534753304545893
csf_ptau_tau_ratio,2.4263631552547005
csf_abeta42,2.418366609088991
symptom_burden_baseline,2.240568803862787
gds_depression_severity,2.129688172722892
mmse_total,2.0791182536826165
csf_ptau,1.9884629584181706
trail_a_time,1.8468203594057946
neurovascular_burden,1.6274534521764357
