feature,importance
cdrsb,15.137761561258943
faq_total,7.468354106952179
logical_memory_delayed,5.5589488327984595
plasma_ptau217_abeta42_ratio,4.195869968037103
plasma_ptau217,4.191073481481734
hemoglobin,3.9493049326279217
logical_memory_retention_ratio,3.7222270264006823
vitamin_b12,3.707718947915615
faq_any_impairment,3.703066131164128
adas11_total,3.700918907216109
adas13_total,3.678762234821063
hachinski_hypertension_history,3.651673470251574
logical_memory_immediate,3.5846777893144
adas_q4_q14_delta,3.247890740449023
mmse_total,3.2119968427707812
csf_tau_abeta42_ratio,2.8413599168254566
baseline_musculoskeletal_pain,2.6724615912103835
csf_ptau_abeta42_ratio,2.534064482268402
trail_a_time,2.3205833117830474
plasma_abeta42_abeta40_ratio,2.3057468511596433
csf_ptau,2.1384395855854
symptom_burden_baseline,1.9477492483040337
plasma_abeta42,1.7956811340709211
neurovascular_burden,1.5683317707622553
csf_tau,1.5595876920837186
csf_ptau_tau_ratio,1.4798444441341116
gds_depression_severity,1.426139491555898
hachinski_total_score,1.3709441312720738
csf_abeta42,1.3288213755249367
