feature,importance
cdrsb,15.87387118592867
logical_memory_delayed,6.70024895366448
logical_memory_retention_ratio,4.518032559805993
baseline_musculoskeletal_pain,4.3447528875936055
plasma_ptau217,4.031930523962332
adas13_total,3.8994451924658873
hachinski_hypertension_history,3.6459185229078352
faq_total,3.5525099416680654
faq_any_impairment,3.534636186461436
adas_q4_q14_delta,3.364868642690123
adas11_total,3.3169060554925416
plasma_ptau217_abeta42_ratio,3.163517797056353
hemoglobin,2.9725338003422315
logical_memory_immediate,2.855071272113693
symptom_burden_baseline,2.7296486185623823
csf_tau_abeta42_ratio,2.7111232643609977
plasma_abeta42_abeta40_ratio,2.672838163917644
vitamin_b12,2.499626036616423
csf_ptau_abeta42_ratio,2.344312457774278
plasma_abeta42,2.2960482478803077
csf_ptau_tau_ratio,2.2237795172138353
BMI,2.1806720118472103
csf_abeta42,2.110908153038569
csf_ptau,2.1041185873151473
hachinski_total_score,1.9905268955171385
mmse_total,1.764880766657249
trail_a_time,1.7584822444227601
csf_tau,1.742216474309758
gds_depression_severity,1.7089427519139244
neurovascular_burden,1.3876322864991282
