feature,importance
cdrsb,17.59330688458661
faq_any_impairment,5.677294548821058
baseline_musculoskeletal_pain,5.2575898098386435
logical_memory_retention_ratio,4.944298983834197
logical_memory_delayed,4.8674175361424625
adas13_total,4.479072264161852
logical_memory_immediate,3.702944036201069
plasma_ptau217,3.6995621002386643
csf_ptau_abeta42_ratio,3.519274977905641
adas_q4_q14_delta,3.2785644710327047
csf_tau,2.987286236050964
plasma_abeta42_abeta40_ratio,2.9410221031498454
adas11_total,2.9001717048476805
vitamin_b12,2.8408525989727575
plasma_ptau217_abeta42_ratio,2.6311568302611557
trail_a_time,2.5975311800974588
hemoglobin,2.526087345005223
hachinski_hypertension_history,2.4556367706481796
gds_depression_severity,2.4228216574529315
csf_tau_abeta42_ratio,2.2912571487352116
csf_abeta42,1.989436681312593
csf_ptau_tau_ratio,1.9887318430642353
mmse_total,1.955225460385558
symptom_burden_baseline,1.9286706197891257
csf_ptau,1.8455376075374719
hachinski_total_score,1.82355766845182
neurovascular_burden,1.7759012589064185
faq_total,1.5966205382774057
plasma_abeta42,1.4831691342910862
