feature,importance
plasma_ptau217_abeta42_ratio,18.74241612485497
plasma_ptau217,11.628509750596509
hachinski_hypertension_history,8.895957355873973
hachinski_total_score,8.407604830766335
plasma_abeta42_abeta40_ratio,8.11374384314477
plasma_abeta42,4.087782300997024
serum_glucose,3.771303563192558
renal_dysfunction,3.5143560297662257
baseline_musculoskeletal_pain,2.5666698125532488
serum_cholesterol,2.3068742579830257
smoking_history,2.1609763580325843
heart_disease,1.8221381102116077
symptom_burden_baseline,1.4956072779866105
tobacco_burden,1.4074842032269672
csf_ptau_abeta42_ratio,1.3761790493632544
eGFR,1.3307468511123801
csf_tau_abeta42_ratio,1.1753614697331711
vitamin_b12,1.1242881995718739
adas13_total,0.9851582641472699
csf_ptau_tau_ratio,0.9549552349214354
gds_depression_severity,0.9405015807785719
hemoglobin,0.8758832618393343
csf_tau,0.8454220680116504
logical_memory_delayed,0.7990031344577003
serum_creatinine,0.783830959203098
adas_q4_q14_delta,0.7203290658540651
csf_abeta42,0.5824706693930348
csf_ptau,0.5511958757558052
weight_kg,0.5293229548421057
years_retired,0.4488660946472275
vascular_treatment_gap,0.4363358138372421
logical_memory_retention_ratio,0.39565528629826363
pulse,0.37365826703723937
metabolic_risk_count,0.341245124156966
BMI,0.34064846792287395
libra_supported_late_life_raw,0.3389350039510403
vascular_risk_count,0.3351947552774621
height_m,0.3339100208517526
logical_memory_immediate,0.3294131237347057
education_years,0.3166956879063399
social_isolation_score,0.3128549747536664
faq_total,0.29042068007767735
diastolic_bp,0.2598673004094981
social_structural_engagement,0.2553650730428906
education_retired,0.24965597610863582
mmse_total,0.24614935414044964
systolic_bp,0.24048544583144657
libra_supported_raw,0.23297954456726452
trail_a_time,0.23252763695478926
married_homeowner,0.21209029600512264
adas11_total,0.2075805610212133
cdrsb,0.19140463938381178
neurovascular_burden,0.14730195541294824
libra_supported_rescaled_0_100,0.13303164418809169
modifiable_risk_core_count,0.12299864532646013
lifestyle_risk_count,0.08262160386238734
hypertension,0.07480273558105195
faq_any_impairment,0.01327672317364258
ses_score,0.00795510636662354
