feature,importance
cdrsb,18.364127964009754
logical_memory_delayed,5.929785967087162
plasma_ptau217_abeta42_ratio,3.7055215581901555
logical_memory_retention_ratio,3.613567210333664
adas13_total,3.5349390812559585
adas11_total,3.196186298084256
plasma_ptau217,3.1119091043046496
plasma_abeta42_abeta40_ratio,3.03225380923291
adas_q4_q14_delta,3.0149253148398407
logical_memory_immediate,2.9270674670460957
csf_tau_abeta42_ratio,2.240234324061418
faq_any_impairment,2.159245334266682
baseline_musculoskeletal_pain,1.954121681755571
trail_a_time,1.8740242296144352
hemoglobin,1.8279786679104177
csf_ptau_abeta42_ratio,1.7895083229613586
vitamin_b12,1.7797020495632772
csf_ptau_tau_ratio,1.7603581803299626
plasma_abeta42,1.592879112308404
csf_abeta42,1.558096244514326
mmse_total,1.5395538979503096
faq_forms,1.5093151373870597
csf_ptau,1.500106138986147
hachinski_hypertension_history,1.494518690044034
faq_total,1.4794196907259793
baseline_headache,1.4083921223817193
csf_tau,1.3655321199538624
gds_depression_severity,1.2699049997604164
somatic_complaints,1.2685825468743688
faq_events,1.2670269474708113
faq_reminders,1.250730795325612
baseline_depressed_mood,1.2416653557149497
baseline_insomnia,1.216142669710784
hachinski_total_score,1.199996859368559
baseline_blurred_vision,1.1795927847870409
baseline_fall,1.1096310270287448
faq_finances,0.9823770595013519
neurovascular_burden,0.9498007399244874
faq_travel,0.8329847176484657
faq_tv,0.7651509208306818
csf_abeta42_abeta40_ratio,0.6997770995183014
symptom_burden_baseline,0.6932730926158188
faq_meal_prep,0.6916847095435238
faq_games,0.6886357438456077
faq_shopping,0.593766237367951
npi_sleep_item_score,0.5868276622473966
csf_abeta40,0.5671731903969522
npi_depression_item_score,0.4948288637182047
delayed_cue_used,0.2919422128950862
faq_beverages,0.28780601386774385
gait_abnormality,0.19290878033698683
auditory_impairment,0.17303962415150273
physical_heart_exam_abnormal,0.17039346293476093
peripheral_vascular_exam_abnormal,0.07108616351446076
