feature,importance
eGFR,7.243293908802807
systolic_bp,7.1144517796335816
height_m,6.490068802919811
serum_cholesterol,5.7134331049615295
weight_kg,5.693994830596947
diastolic_bp,5.468087744501921
pulse,5.197582227714662
BMI,5.155035492539256
years_retired,5.102685957822382
serum_glucose,4.180253771346699
serum_creatinine,3.7647202552502277
libra_supported_rescaled_0_100,3.113394812046854
education_years,2.9375410427905684
ses_score,2.6274847572843316
lifestyle_risk_count,2.234273374328631
libra_supported_late_life_raw,2.061856318841092
education_retired,1.8054136793975826
smoking_years_since_quit,1.6644706645583025
metabolic_risk_count,1.631802713967853
libra_supported_raw,1.5898552006974043
tobacco_burden,1.4169572109083697
hyperglycemia_status,1.122763848613635
modifiable_risk_core_count,1.042621985311272
social_structural_engagement,1.034082791981786
renal_dysfunction,1.0200408046962903
depression,0.9799012159492222
vascular_risk_count,0.9465529858121687
heart_disease,0.8766468670313549
vascular_treatment_gap,0.8712140420064876
social_isolation_score,0.7755995039958864
retired,0.7602775996585366
smoking_packs_per_day,0.7382449703432812
alcohol_burden,0.6899675755268071
partnered,0.6549330886246658
smoking_duration_years,0.6544339956810631
alcohol_abuse_history,0.6470148495330854
obesity,0.5713871317591903
has_antihypertensive_med,0.56776221081564
smoking_history,0.5495109341211855
current_smoking,0.4973604885625159
married_homeowner,0.48490044043821035
has_lipid_med,0.42917812814809875
hypertension,0.398947375374605
work_history_sufficient,0.36242602685978126
retired_lives_alone,0.3131016304039801
homeowner,0.2276119220674948
high_cholesterol,0.20603657016036975
community_dwelling,0.1317653567388717
has_antidepressant_med,0.10647112046970617
lives_alone,0.08552773286960029
diabetes,0.047059155534393673
