feature,importance
cdrsb,21.17626582412642
logical_memory_delayed,6.05000291812174
plasma_ptau217_abeta42_ratio,3.9272684227151275
logical_memory_retention_ratio,3.8068543571401166
adas11_total,2.7341352382149724
plasma_ptau217,2.7216722575224352
logical_memory_immediate,2.460406559054234
plasma_abeta42_abeta40_ratio,2.452427169683623
adas13_total,2.18815405739844
faq_total,2.123756990910935
csf_tau_abeta42_ratio,1.9683080420439008
adas_q4_q14_delta,1.7187285285615908
faq_any_impairment,1.6501542660792865
plasma_abeta42,1.4332622594185591
trail_a_time,1.3002123315463745
weight_kg,1.1408440401221203
csf_ptau_abeta42_ratio,1.1269100946271735
diastolic_bp,1.0152595174214607
smoking_years_since_quit,1.0116420661257586
faq_reminders,1.0073851116713135
ses_score,0.9267875983958216
serum_glucose,0.9218114150364229
pulse,0.9202442659776284
BMI,0.8710931988817769
eGFR,0.8390218073981212
serum_cholesterol,0.8342840661329006
mmse_total,0.8266255001628234
hachinski_hypertension_history,0.8206477443313462
systolic_bp,0.8176880006498404
csf_ptau,0.7973548079541772
faq_forms,0.7916722695650178
csf_abeta42,0.7820858646472516
vitamin_b12,0.7706895170541473
years_retired,0.7622457916827922
height_m,0.720997360914972
faq_events,0.7029314100970064
csf_tau,0.6820486161136196
csf_ptau_tau_ratio,0.664784439992208
faq_shopping,0.652810627662591
serum_creatinine,0.5888383461504563
current_smoking,0.5407714270523141
somatic_complaints,0.5300051815418613
hemoglobin,0.5230479384992355
alcohol_burden,0.5105467152004514
renal_dysfunction,0.5056956118599901
hachinski_total_score,0.5041051903746696
education_years,0.49633659338139824
baseline_insomnia,0.49604094965504986
gds_depression_severity,0.49233517877021615
faq_tv,0.49081903050458087
faq_meal_prep,0.4899799471060664
faq_games,0.48748652153808214
faq_finances,0.4743744052736821
hachinski_stroke_history,0.47049792519172345
faq_travel,0.46498101516499507
tobacco_burden,0.46448874335284895
baseline_chest_pain,0.45572885616979975
baseline_fall,0.4405159598925765
libra_supported_raw,0.41190134338156276
alcohol_abuse_history,0.4093378821255903
baseline_blurred_vision,0.38410896445260184
education_retired,0.3833818012047049
libra_supported_late_life_raw,0.3788188197513789
heart_disease,0.35973671339289
current_alcohol_abuse,0.35531814339001977
baseline_musculoskeletal_pain,0.32866946208089365
baseline_headache,0.32438152090818206
modifiable_risk_core_count,0.32313696421449734
csf_abeta40,0.3126851024045457
libra_supported_rescaled_0_100,0.3071396670578295
smoking_history,0.293077010690573
metabolic_risk_count,0.28250452973223045
hyperglycemia_status,0.2539354280232198
social_structural_engagement,0.2514406866495436
lifestyle_risk_count,0.25140382458042604
symptom_burden_baseline,0.24852953673674313
baseline_vomiting,0.24258809430472975
social_isolation_score,0.24085299652806427
vascular_risk_count,0.23398393589193933
csf_abeta42_abeta40_ratio,0.232193069384984
NPIK1,0.21461198356258465
work_history_sufficient,0.19682356123759853
retired,0.19432547875960077
smoking_packs_per_day,0.1903484356433985
NPIK2,0.1868589153742915
NPID7,0.18143387111157433
neurovascular_burden,0.17118286059641713
baseline_depressed_mood,0.1688490094429742
faq_beverages,0.15664053015631607
baseline_stroke,0.15631568854329572
smoking_duration_years,0.14970783051126715
obesity,0.14826635913875033
vascular_treatment_gap,0.14737633018261678
NPID2,0.1392490123098223
npi_depression_symptom_count,0.13299835689774564
NPIK9A,0.12933401005021944
high_cholesterol,0.12242925439432743
symptom_burden_current,0.1189626354255396
NPID9A,0.11617206142050077
NPIK6,0.11553537627638064
NPIK4,0.11086603083326305
retired_lives_alone,0.11086493929174238
NPID6,0.10898480079457658
NPIK9B,0.10300546589720241
NPID5,0.09767708269756221
NPIK8,0.09722976323139018
npi_sleep_item_score,0.09706027276273005
has_lipid_med,0.09415569943183416
hypertension,0.0939034254838069
NPID3,0.0930327603816919
NPIK9C,0.091201227835886
NPID9C,0.08515606794197972
npi_sleep_symptom_count,0.08111015332053804
NPIK3,0.08012132875017441
has_antihypertensive_med,0.07910257274232872
delayed_cue_used,0.0756330925386074
NPID9B,0.07379938889701806
physical_heart_exam_abnormal,0.07167827863877714
NPID4,0.06360043016928223
NPID1,0.057961995001269695
auditory_impairment,0.05727424989691118
NPIK7,0.05633061565818347
NPID8,0.055075459957431336
partnered,0.05483977340913212
alcohol_years_since_end,0.04831185242333551
npi_depression_item_score,0.044391259402766586
homeowner,0.04360407470610901
blurred_vision_symptom,0.03991893694557044
gait_abnormality,0.039119267875012145
diabetes,0.03808042801926418
alcohol_abuse_duration_years,0.03523518032741772
alcohol_drinks_per_day,0.03191453067001939
married_homeowner,0.03092906772566616
insomnia_symptom,0.02965250939705911
depression,0.02954658081785872
peripheral_vascular_exam_abnormal,0.025550397133762393
has_antidepressant_med,0.018433596059800023
fall_symptom,0.01639410776457505
has_diabetes_med,0.014774051941296256
community_dwelling,0.01089042557356856
npi_sleep_severity,0.008057774645690019
NPIK5,0.007667281709594606
headache_symptom,0.002916315803624437
lives_alone,0.001400083287204229
depressed_mood_symptom,0.00093045244908783
has_screening_row,0.0
screening_fallback_allowed,0.0
has_baseline_row,0.0
chest_pain_symptom,0.0
npi_depression_severity,0.0
musculoskeletal_pain_symptom,0.0
