feature,importance
cdrsb,31.41124016218859
logical_memory_delayed,6.69915141423161
plasma_ptau217_abeta42_ratio,3.5664186276801737
plasma_ptau217,3.146948419932669
logical_memory_retention_ratio,2.9173396703539227
faq_any_impairment,2.8463939936115272
adas13_total,2.8059438065064883
logical_memory_immediate,2.55696835815849
adas11_total,2.3532568871928676
plasma_abeta42_abeta40_ratio,1.872507635533839
plasma_abeta42,1.7476791268801075
csf_tau_abeta42_ratio,1.5841094159849176
adas_q4_q14_delta,1.447731369219881
faq_total,1.281254416624318
csf_ptau_abeta42_ratio,1.241849364418445
systolic_bp,0.973164929872171
faq_reminders,0.9383401852616023
csf_tau,0.906741029965757
smoking_years_since_quit,0.8918289754645059
weight_kg,0.8578815088889232
trail_a_time,0.7533170238741592
mmse_total,0.742814401486632
vitamin_b12,0.7281129772970838
faq_forms,0.7256732003275268
eGFR,0.6782146959938034
serum_glucose,0.6722367640780904
serum_cholesterol,0.6713178477291916
diastolic_bp,0.6469661350859186
pulse,0.6336323689353598
baseline_chest_pain,0.6240437489332606
csf_abeta42,0.6063521479308014
baseline_fall,0.5981040567081566
csf_ptau_tau_ratio,0.5942404896786975
baseline_musculoskeletal_pain,0.5908485506687844
tobacco_burden,0.5809102953615335
years_retired,0.5463502098258253
hachinski_hypertension_history,0.542572402968929
csf_ptau,0.5274772602515237
heart_disease,0.5227068526821826
gds_depression_severity,0.5171665746544296
faq_events,0.5120903092786093
BMI,0.4878996488222123
ses_score,0.44334722046624925
symptom_burden_baseline,0.43770812968293293
height_m,0.43285697199932766
serum_creatinine,0.4271187898735607
hachinski_total_score,0.4163070451287417
baseline_insomnia,0.4151031722204448
somatic_complaints,0.40464998665988017
education_years,0.3963192254763096
hemoglobin,0.3500068537939195
hachinski_stroke_history,0.34090972048960966
hyperglycemia_status,0.33954679987007197
current_alcohol_abuse,0.3328789154968743
baseline_depressed_mood,0.32633625932195276
faq_finances,0.3147509099292452
renal_dysfunction,0.28898164034438223
faq_meal_prep,0.27700304769580075
education_retired,0.2744615684353412
alcohol_abuse_history,0.27090120092341574
libra_supported_late_life_raw,0.2705768759483159
smoking_history,0.26178868611832373
csf_abeta42_abeta40_ratio,0.2506011558021811
libra_supported_rescaled_0_100,0.2503704163841889
libra_supported_raw,0.24695134577647676
faq_travel,0.2372841750045001
faq_tv,0.23387536227273573
work_history_sufficient,0.22745561563731903
baseline_blurred_vision,0.22595297253907942
faq_shopping,0.22200441077846939
baseline_headache,0.22102034716204516
alcohol_burden,0.22051120864870394
current_smoking,0.19677310068145498
lifestyle_risk_count,0.19330487875586835
smoking_duration_years,0.17890135093241072
high_cholesterol,0.16597037890163108
baseline_stroke,0.14725871828883658
baseline_vomiting,0.1439446058318951
social_structural_engagement,0.1426084354606148
faq_games,0.1359754283554762
csf_abeta40,0.1336472220943192
NPID2,0.12985108297817288
has_lipid_med,0.12147850713581873
vascular_risk_count,0.11727775348290652
neurovascular_burden,0.11703996487795684
metabolic_risk_count,0.11439210016037311
NPIK1,0.1129461070943433
social_isolation_score,0.11186526929288916
modifiable_risk_core_count,0.10871703907702872
obesity,0.10489702286156362
NPIK4,0.10453999278794393
smoking_packs_per_day,0.10096330616416556
npi_sleep_item_score,0.09823631710964864
vascular_treatment_gap,0.0981492873054672
faq_beverages,0.09572276880885407
retired,0.09265097058943124
NPID7,0.09216349259001788
NPIK9A,0.09093602947202573
NPID8,0.08799763957146271
retired_lives_alone,0.08705874250977295
hypertension,0.08510077755969264
npi_depression_item_score,0.07920482286005112
NPIK2,0.07880972688644279
NPIK6,0.072158471668457
NPID9C,0.06445109377381246
NPID5,0.06257010573320815
NPID4,0.06212224761470929
NPID3,0.061809933841236085
npi_sleep_symptom_count,0.06163650527417245
NPIK8,0.061413627839442805
NPIK3,0.059300339373360454
has_antihypertensive_med,0.05632311353767151
NPID1,0.055188616565479555
NPIK7,0.051388129754818976
NPIK9C,0.04936729864359856
NPID6,0.04928985554188818
NPID9A,0.04750890599232111
depression,0.046446501647301186
symptom_burden_current,0.04630217879823248
physical_heart_exam_abnormal,0.0459627530048273
married_homeowner,0.039744073189482886
alcohol_years_since_end,0.03765652535989328
auditory_impairment,0.03357240772260652
delayed_cue_used,0.03168126691034355
alcohol_drinks_per_day,0.02966896772977908
npi_depression_symptom_count,0.028340538017471596
NPIK5,0.027704943652736902
NPIK9B,0.026572952090200535
blurred_vision_symptom,0.024052461304848956
NPID9B,0.023402342811663583
partnered,0.02303366527622575
npi_sleep_severity,0.01765564505841328
gait_abnormality,0.01629245893183316
fall_symptom,0.01582883476700106
alcohol_abuse_duration_years,0.013981884545334444
headache_symptom,0.013182906992742827
homeowner,0.012819138238679922
has_antidepressant_med,0.012528834884645476
peripheral_vascular_exam_abnormal,0.012386664045921711
has_diabetes_med,0.007810193612427715
diabetes,0.006887220998430631
community_dwelling,0.006639224907579425
lives_alone,0.005195021887982464
depressed_mood_symptom,0.00436201755677811
has_baseline_row,0.0
has_screening_row,0.0
screening_fallback_allowed,0.0
insomnia_symptom,0.0
musculoskeletal_pain_symptom,0.0
chest_pain_symptom,0.0
npi_depression_severity,0.0
