feature,importance
systolic_bp,6.983887199113615
pulse,6.900548757940426
height_m,6.590780310130556
weight_kg,6.466966135822583
diastolic_bp,6.106059606365113
years_retired,6.093051004521107
BMI,5.552805917941577
eGFR,5.517918798466437
serum_cholesterol,4.231662458825193
ses_score,3.473244098899914
serum_glucose,3.28569747725084
libra_supported_rescaled_0_100,2.91438257645006
education_years,2.825280703393509
education_retired,2.667885889205865
serum_creatinine,2.345423651531564
libra_supported_raw,2.2182054573122993
libra_supported_late_life_raw,2.001173937701235
smoking_years_since_quit,1.5508018912096895
lifestyle_risk_count,1.509650077464816
tobacco_burden,1.330566607653823
vascular_risk_count,1.3205145268227851
metabolic_risk_count,1.2375319473734379
heart_disease,1.1025667963862513
vascular_treatment_gap,1.0826618082095991
has_antihypertensive_med,0.9989304226837138
renal_dysfunction,0.9310353272080952
modifiable_risk_core_count,0.8843089492301814
smoking_duration_years,0.8148089775405143
social_structural_engagement,0.783803658326213
smoking_packs_per_day,0.7345377092357733
married_homeowner,0.6770540245335372
social_isolation_score,0.6327836163329653
alcohol_burden,0.6135953782897385
hyperglycemia_status,0.5823638504862318
work_history_sufficient,0.5816947256290794
partnered,0.5750655948783135
depression,0.5445413488202674
retired_lives_alone,0.5181677589708891
current_smoking,0.4990211916756998
alcohol_abuse_history,0.4611129881607595
current_alcohol_abuse,0.45929920072311575
has_lipid_med,0.4132465671071458
retired,0.37419129183945626
hypertension,0.3606662065315045
smoking_history,0.33978787484573064
obesity,0.2978869858403605
homeowner,0.27795130642701305
alcohol_years_since_end,0.25798298118595586
community_dwelling,0.24294368003573266
has_antidepressant_med,0.18894748995408922
high_cholesterol,0.1588538831896875
diabetes,0.13040716172816227
alcohol_drinks_per_day,0.1106839700949124
lives_alone,0.09005361642995068
has_diabetes_med,0.08825562226184817
alcohol_abuse_duration_years,0.06674900381108052
has_baseline_row,0.0
has_screening_row,0.0
screening_fallback_allowed,0.0
