feature,importance
cdrsb,30.071295496948572
logical_memory_delayed,6.069367028917114
plasma_ptau217_abeta42_ratio,4.55582741016701
adas11_total,3.9182283013919132
plasma_ptau217,3.512255743474635
logical_memory_retention_ratio,2.998721904251609
adas13_total,2.9853828442027224
plasma_abeta42_abeta40_ratio,2.8608514566097343
adas_q4_q14_delta,2.2498438369183194
csf_tau_abeta42_ratio,2.1817152432966784
logical_memory_immediate,2.1140905672748076
faq_any_impairment,1.9635062743150846
csf_ptau_abeta42_ratio,1.6938701679884314
faq_total,1.6451949039117764
vitamin_b12,1.2798372388744423
trail_a_time,1.258185337181895
plasma_abeta42,1.2195723339253206
faq_events,1.157772860568501
baseline_blurred_vision,1.0753597189978694
csf_ptau,1.0204222884460477
baseline_musculoskeletal_pain,0.9953536834359941
somatic_complaints,0.9683856169669948
csf_abeta42,0.9266542595628368
baseline_insomnia,0.8843470231506118
csf_ptau_tau_ratio,0.8810713432263165
mmse_total,0.867160462470957
baseline_fall,0.8528249529434289
baseline_chest_pain,0.8526017368357175
baseline_headache,0.841322365937498
baseline_depressed_mood,0.8342355828572898
csf_tau,0.8327056659981386
hemoglobin,0.8195149368511119
baseline_vomiting,0.813673273828331
hachinski_total_score,0.8059260836565955
faq_reminders,0.8046734468960992
hachinski_hypertension_history,0.7549184159441337
hachinski_stroke_history,0.725510898730457
faq_forms,0.6912220022234219
faq_games,0.6598356698086516
symptom_burden_baseline,0.6311474849858909
faq_finances,0.5995639353179286
gds_depression_severity,0.5029639310194681
csf_abeta40,0.44702933943802636
faq_travel,0.4445227120337408
faq_meal_prep,0.4072069717624688
baseline_stroke,0.33262902565718644
csf_abeta42_abeta40_ratio,0.29136415923625403
NPIK1,0.27773029453517617
neurovascular_burden,0.26142729680155313
faq_tv,0.25475074293929534
npi_depression_item_score,0.20406762096612394
faq_shopping,0.20295126203674602
NPIK6,0.19620072196005586
NPIK9C,0.19448203668436553
npi_sleep_item_score,0.16746296286222365
NPIK8,0.15879864847569977
NPIK4,0.15797607929816823
NPIK9A,0.15620567268659177
NPID5,0.14486482688403893
NPID9C,0.14333594991423923
NPID2,0.12942412742176077
faq_beverages,0.11891727363175111
NPID4,0.11722614652041977
NPIK2,0.1137943552159141
NPID8,0.11107606778485284
delayed_cue_used,0.10845467734573311
auditory_impairment,0.0993239374447326
NPID7,0.09744367799045225
NPID1,0.09599269419406853
gait_abnormality,0.09592907703322577
NPID9A,0.0959235586186164
NPIK9B,0.09493626183388494
NPIK7,0.09484501965403153
NPID6,0.08953600597645248
fall_symptom,0.08612034607363275
symptom_burden_current,0.07955119995576532
NPID3,0.07778702517891725
NPID9B,0.07354947285982172
npi_sleep_symptom_count,0.0726529129940766
NPIK3,0.06596072014192748
peripheral_vascular_exam_abnormal,0.05302278653231335
npi_depression_symptom_count,0.050726452803313525
physical_heart_exam_abnormal,0.046911996885132555
insomnia_symptom,0.03546257298338882
depressed_mood_symptom,0.030921657852527224
npi_sleep_severity,0.028633879128924566
NPIK5,0.01595604146204705
screening_fallback_allowed,0.0
has_screening_row,0.0
has_baseline_row,0.0
chest_pain_symptom,0.0
npi_depression_severity,0.0
headache_symptom,0.0
musculoskeletal_pain_symptom,0.0
blurred_vision_symptom,0.0
