feature,importance
cdrsb,26.733140073740067
logical_memory_delayed,5.204089267542447
plasma_ptau217_abeta42_ratio,4.127234072082807
adas13_total,3.6631466607531897
plasma_abeta42_abeta40_ratio,3.4804313106290032
plasma_ptau217,3.2977698407068394
faq_any_impairment,2.648857409826228
logical_memory_immediate,2.606952114627727
logical_memory_retention_ratio,2.449916429600587
adas_q4_q14_delta,1.9629505566745888
csf_ptau_abeta42_ratio,1.9017425512967132
csf_tau_abeta42_ratio,1.3521651104269943
plasma_abeta42,1.2783564047939115
adas11_total,1.1919281009216427
vitamin_b12,1.066954342353599
csf_tau,1.0612957737150939
trail_a_time,1.0396322738115067
csf_abeta42,0.9420108525386942
systolic_bp,0.9345550492998846
years_retired,0.9325204950930652
height_m,0.9091930194846771
faq_total,0.902909206576598
weight_kg,0.9025188044152467
hachinski_hypertension_history,0.8622908039199482
serum_glucose,0.8576151275151129
gds_depression_severity,0.8432861790756446
pulse,0.8193140678761978
eGFR,0.8172465619739822
tobacco_burden,0.8129479582844452
baseline_insomnia,0.7716053586449022
csf_ptau,0.7689747841662696
diastolic_bp,0.7636176331781883
hachinski_total_score,0.757987278267174
mmse_total,0.7122012909878552
serum_cholesterol,0.6999473519546359
csf_ptau_tau_ratio,0.6967915261286091
BMI,0.6779614594354094
faq_reminders,0.6638897731838651
vascular_risk_count,0.6517501094428986
work_history_sufficient,0.6482323025737253
alcohol_burden,0.6015461527635055
smoking_years_since_quit,0.5817552205012639
baseline_headache,0.5712332175085222
renal_dysfunction,0.5568584220790169
npi_sleep_item_score,0.5240926949716868
smoking_history,0.4956978157825228
education_years,0.4817156561474468
hemoglobin,0.47368416088445925
libra_supported_rescaled_0_100,0.46881316170809173
ses_score,0.4509392518514709
heart_disease,0.44846803967981136
csf_abeta42_abeta40_ratio,0.4373307345418606
baseline_fall,0.4346792959311843
current_smoking,0.41488037960095936
somatic_complaints,0.39902561074589893
faq_finances,0.3934222601927672
baseline_blurred_vision,0.39274199350324185
alcohol_abuse_history,0.38043169018869943
faq_forms,0.3747946340258079
education_retired,0.34949268407610007
faq_travel,0.3494313751705964
baseline_depressed_mood,0.3355058726978838
libra_supported_late_life_raw,0.33544432773045857
metabolic_risk_count,0.3324324971247428
baseline_musculoskeletal_pain,0.33084524866760484
hyperglycemia_status,0.32508463061961057
csf_abeta40,0.3242696732524153
libra_supported_raw,0.31299763124660585
social_structural_engagement,0.31269735299054846
smoking_duration_years,0.31268512467694654
symptom_burden_baseline,0.31195623560706504
social_isolation_score,0.280825764405028
serum_creatinine,0.2660319254795753
neurovascular_burden,0.24779168224063075
smoking_packs_per_day,0.23798171666648038
has_lipid_med,0.2300231883887481
faq_shopping,0.2142495428982043
faq_events,0.1962919551949256
obesity,0.1949695433635398
vascular_treatment_gap,0.16918935928305553
retired,0.15997918359741553
lifestyle_risk_count,0.14772675595099935
faq_beverages,0.14215053465964492
physical_heart_exam_abnormal,0.13177359950457
npi_depression_item_score,0.12210792303688547
faq_games,0.11342114462560735
modifiable_risk_core_count,0.1077282757806334
faq_tv,0.09542443475626987
hypertension,0.09507990326022674
auditory_impairment,0.09475368039249787
has_antihypertensive_med,0.07899407048820481
faq_meal_prep,0.07755841469063623
partnered,0.05398780875301075
depression,0.053081294309307414
retired_lives_alone,0.05291442997905478
delayed_cue_used,0.03475014147154802
married_homeowner,0.033988101657220514
gait_abnormality,0.03060508493165734
homeowner,0.020796881281102172
lives_alone,0.02031777186349682
peripheral_vascular_exam_abnormal,0.01648561014412528
diabetes,0.016232905339575467
has_antidepressant_med,0.014684737804450449
high_cholesterol,0.013679031686404724
community_dwelling,0.0035412681265148834
