feature,importance
cdrsb,22.677784516003754
logical_memory_delayed,8.348276601017595
plasma_ptau217_abeta42_ratio,3.8329130309153117
logical_memory_retention_ratio,3.3379285680076562
plasma_ptau217,3.1868334555715174
faq_any_impairment,2.9326496958982227
logical_memory_immediate,2.8498649053604925
adas13_total,2.6470567386713846
plasma_abeta42_abeta40_ratio,2.442334438889074
csf_ptau_abeta42_ratio,2.1034449811118447
adas_q4_q14_delta,2.0821288141528376
adas11_total,1.9530222162521578
csf_tau_abeta42_ratio,1.6064761026120464
faq_reminders,1.4517226213254137
faq_total,1.277143474962698
plasma_abeta42,1.1904374585035709
serum_cholesterol,0.9967421679546067
weight_kg,0.9963127956639205
faq_forms,0.9520710053472945
mmse_total,0.9520159001897438
vitamin_b12,0.8712859046069301
smoking_years_since_quit,0.8655358791333871
height_m,0.8533822967295123
baseline_fall,0.8526037186673395
pulse,0.8227962761938633
systolic_bp,0.8220356504516164
serum_glucose,0.816699881808175
trail_a_time,0.800882089331397
csf_ptau,0.7687039612377442
csf_ptau_tau_ratio,0.766003058462659
csf_abeta42,0.749701416042506
diastolic_bp,0.7357812420694924
BMI,0.7242378165190202
csf_tau,0.7123472481760057
current_smoking,0.6970347273878892
ses_score,0.6913482078416007
hachinski_hypertension_history,0.6870475335054307
baseline_insomnia,0.6749920898580519
years_retired,0.6423543172173111
eGFR,0.6400624314759418
gds_depression_severity,0.63463864374861
tobacco_burden,0.63016887609441
baseline_headache,0.5294845889091357
work_history_sufficient,0.5010555836900424
alcohol_burden,0.47613260808532526
baseline_blurred_vision,0.4635072666253171
faq_events,0.4588936098886075
heart_disease,0.45655838523158365
education_years,0.45361358583994926
renal_dysfunction,0.44580550160795057
hachinski_total_score,0.4276901200154146
somatic_complaints,0.41810544624196916
hemoglobin,0.4179722077939668
smoking_history,0.4171411961263211
education_retired,0.4120494603391287
faq_finances,0.4108960628962487
serum_creatinine,0.3988957672683799
npi_sleep_item_score,0.3922999729931203
symptom_burden_baseline,0.3846609460981167
libra_supported_raw,0.36598554056260835
baseline_musculoskeletal_pain,0.3587406156660671
vascular_risk_count,0.33134273238421397
faq_games,0.32912210600131303
social_isolation_score,0.32633900252022646
faq_travel,0.3184681189928873
libra_supported_late_life_raw,0.3150140023896578
smoking_duration_years,0.3132700510342439
csf_abeta40,0.3106671292212717
libra_supported_rescaled_0_100,0.30259830185655096
csf_abeta42_abeta40_ratio,0.28983274548408333
faq_tv,0.2869149000352676
baseline_depressed_mood,0.28226783981237064
modifiable_risk_core_count,0.254009567194793
faq_beverages,0.2427048361430995
neurovascular_burden,0.23724157554661734
lifestyle_risk_count,0.21739120901488201
alcohol_abuse_history,0.21311986024611285
obesity,0.20247068250036504
faq_shopping,0.2006574765482699
physical_heart_exam_abnormal,0.19962818717427588
social_structural_engagement,0.1995389860035246
high_cholesterol,0.19490352992853704
faq_meal_prep,0.18984129973757677
metabolic_risk_count,0.1876464098746587
vascular_treatment_gap,0.1802603474441292
has_lipid_med,0.16884467456134283
retired,0.15015596575816775
retired_lives_alone,0.14988497472822918
hyperglycemia_status,0.14793119682431857
smoking_packs_per_day,0.12585657960153057
hypertension,0.12349076639100912
npi_depression_item_score,0.11381012239297077
delayed_cue_used,0.10808241712489222
homeowner,0.04566960002548384
has_antihypertensive_med,0.0399899030371753
peripheral_vascular_exam_abnormal,0.035804455521748754
auditory_impairment,0.03542315494493069
married_homeowner,0.03279156080616904
partnered,0.027746299837079776
depression,0.02369571823394309
diabetes,0.02221197723274876
lives_alone,0.020732693995843262
community_dwelling,0.013753116638059087
has_antidepressant_med,0.011959560369510508
gait_abnormality,0.010623144036636192
