feature,importance
eGFR,6.931142216622325
weight_kg,5.5529390493997015
serum_cholesterol,5.03761941272799
serum_creatinine,4.6899441154357016
BMI,4.547055389176231
systolic_bp,4.473220396223698
pulse,4.072857179512828
years_retired,4.061921112327584
serum_glucose,3.8680801063751127
height_m,3.7788249618056646
education_years,3.6586108104576964
diastolic_bp,3.6255675208121616
lifestyle_risk_count,3.6005276998535036
hyperglycemia_status,3.223337832256618
libra_supported_rescaled_0_100,2.67781864150998
ses_score,2.5935688061597446
libra_supported_late_life_raw,2.208732026251401
renal_dysfunction,1.9006802368018465
education_retired,1.7291585121451836
heart_disease,1.6332785561757348
libra_supported_raw,1.5293313428627062
current_alcohol_abuse,1.4900655480218958
partnered,1.3676922782673528
tobacco_burden,1.353054320444379
depression,1.266107495358389
metabolic_risk_count,1.251488329734579
alcohol_burden,1.2368010640717408
retired_lives_alone,1.141348293454964
work_history_sufficient,1.1152541872804957
current_smoking,1.0764444097735573
smoking_packs_per_day,1.0355626783111007
smoking_years_since_quit,1.0215188169925007
modifiable_risk_core_count,0.9681493778221659
smoking_duration_years,0.923147730163573
obesity,0.9019037535005516
retired,0.8692261126400365
vascular_risk_count,0.8491651487491758
alcohol_abuse_history,0.806144443411841
vascular_treatment_gap,0.8027136824625837
social_structural_engagement,0.5988295169264923
social_isolation_score,0.5815377295727195
alcohol_years_since_end,0.5294647736188187
hypertension,0.5003033383143565
married_homeowner,0.4895085970715205
smoking_history,0.4592169017192208
alcohol_drinks_per_day,0.4457815973985987
alcohol_abuse_duration_years,0.3446654023481572
has_diabetes_med,0.26527204479747907
high_cholesterol,0.26425559510820207
has_antihypertensive_med,0.20452073692361822
lives_alone,0.13667333902747808
has_lipid_med,0.12839246189763992
has_antidepressant_med,0.07502472307394088
homeowner,0.06346881123670231
diabetes,0.0324512721424933
community_dwelling,0.010629563468277628
has_baseline_row,0.0
has_screening_row,0.0
screening_fallback_allowed,0.0
