feature,importance
systolic_bp,7.881941553839357
weight_kg,7.438450976438941
eGFR,6.9180485895670945
height_m,6.902060488039429
pulse,6.4255596412086335
BMI,6.369194747486929
diastolic_bp,6.026249063318219
years_retired,5.095053577463423
serum_cholesterol,4.80509884184315
serum_glucose,4.260530583142752
serum_creatinine,2.920162105399218
libra_supported_rescaled_0_100,2.91859134316187
education_years,2.8904852868305704
ses_score,2.604350930589742
smoking_years_since_quit,2.467345803894068
libra_supported_late_life_raw,1.884803373228338
libra_supported_raw,1.8626510106636416
lifestyle_risk_count,1.8279522442185314
education_retired,1.4963548807338345
tobacco_burden,1.437571988305141
metabolic_risk_count,1.036553208865503
smoking_duration_years,0.935693185084094
partnered,0.8522515651056992
modifiable_risk_core_count,0.8418795078431447
has_antihypertensive_med,0.8107830690715726
has_lipid_med,0.8021069670923607
vascular_risk_count,0.7999938892330315
depression,0.7963727403840586
married_homeowner,0.7921897131881971
smoking_packs_per_day,0.7639364461773028
alcohol_abuse_history,0.6856336206003735
vascular_treatment_gap,0.5749831384222592
hyperglycemia_status,0.5399011668015321
community_dwelling,0.45821446817018047
heart_disease,0.4523135911351407
renal_dysfunction,0.4303342585165386
alcohol_burden,0.41656511311153965
current_smoking,0.41558806776895085
social_structural_engagement,0.39276264522206245
work_history_sufficient,0.3607498254262534
homeowner,0.33889342203016665
retired,0.3370709744186696
smoking_history,0.32519517427575784
retired_lives_alone,0.29025954990189956
social_isolation_score,0.25794496168067277
obesity,0.23396087775570334
has_antidepressant_med,0.2189532173167656
lives_alone,0.16753058372111054
hypertension,0.10576189829727693
high_cholesterol,0.07247105537138926
diabetes,0.060695068637905934
