feature,importance
cdrsb,27.964310542700975
logical_memory_delayed,6.139222553898451
plasma_ptau217_abeta42_ratio,3.633327081381328
adas13_total,3.1905667305540124
logical_memory_retention_ratio,3.166556778731429
plasma_ptau217,2.8774956944085526
faq_total,2.3234707441899154
plasma_abeta42_abeta40_ratio,2.216146459457708
adas11_total,2.1455322542334794
adas_q4_q14_delta,1.9398611678147222
logical_memory_immediate,1.919997966151061
faq_any_impairment,1.7065216685918745
csf_tau_abeta42_ratio,1.4492993765509892
plasma_abeta42,1.3634893574964493
csf_ptau_abeta42_ratio,1.2590641285471746
faq_reminders,1.2227597594817066
mmse_total,1.18148686552163
hachinski_hypertension_history,1.1003817401190124
faq_forms,1.0970881421001564
trail_a_time,1.0103527068994043
faq_travel,0.9844534686520786
baseline_musculoskeletal_pain,0.9427923000729195
somatic_complaints,0.9252571870344136
faq_events,0.8722767277991057
csf_ptau,0.8610355125551911
csf_abeta42,0.8499293525456263
smoking_years_since_quit,0.8433625473773312
serum_cholesterol,0.7364242489725081
vitamin_b12,0.7016452451225133
systolic_bp,0.6973569646393101
weight_kg,0.6909476425381369
pulse,0.690106894329509
BMI,0.6851915217835961
hachinski_total_score,0.6795004333268252
serum_glucose,0.6782833779569737
csf_tau,0.6714156916789266
baseline_depressed_mood,0.6628719203006362
faq_finances,0.6605427614502744
diastolic_bp,0.6407280737151011
alcohol_burden,0.5853988774560746
tobacco_burden,0.584347304174137
years_retired,0.5831021280673594
height_m,0.568236198854015
eGFR,0.5239038677479522
current_smoking,0.5105679120788439
renal_dysfunction,0.5004240030944425
faq_tv,0.4895295260824216
gds_depression_severity,0.4645225534203486
ses_score,0.45530577201412215
faq_games,0.45263065403349606
hyperglycemia_status,0.44185559720287504
faq_shopping,0.43724683012971044
csf_ptau_tau_ratio,0.43696373770965247
heart_disease,0.43118870093779327
baseline_insomnia,0.42543077565927456
smoking_history,0.4198864340543496
metabolic_risk_count,0.41749817706273895
libra_supported_rescaled_0_100,0.4169583949065059
baseline_fall,0.40293603949906787
hemoglobin,0.37572258884118326
baseline_headache,0.3558614075546179
libra_supported_late_life_raw,0.34363666691732225
serum_creatinine,0.32486509683459974
symptom_burden_baseline,0.3240393489825012
baseline_blurred_vision,0.3134514897048109
npi_sleep_item_score,0.2959041441646234
smoking_duration_years,0.28524985617992815
work_history_sufficient,0.28424009588085847
education_retired,0.24651867161992205
education_years,0.23149365260600446
physical_heart_exam_abnormal,0.22870765883829675
retired,0.2282784594288773
csf_abeta42_abeta40_ratio,0.2208111271832205
faq_meal_prep,0.2155835923511035
npi_depression_item_score,0.20779946408598068
social_isolation_score,0.20587916086685593
libra_supported_raw,0.19091297620549755
obesity,0.17990228010538617
vascular_risk_count,0.1743034270705643
lifestyle_risk_count,0.16488296809833786
faq_beverages,0.1472301098304871
csf_abeta40,0.14423042505705097
smoking_packs_per_day,0.13448329360146583
vascular_treatment_gap,0.13133975975123818
neurovascular_burden,0.12691729113091127
retired_lives_alone,0.10244112406687833
social_structural_engagement,0.1002243641789956
modifiable_risk_core_count,0.09424271978611494
high_cholesterol,0.08236653546706116
delayed_cue_used,0.08159467099826183
alcohol_abuse_history,0.07924741476628264
has_lipid_med,0.07688473898685526
has_antidepressant_med,0.07350739164721778
married_homeowner,0.05235957076981686
auditory_impairment,0.043378382080321284
gait_abnormality,0.03928617536402604
partnered,0.03698551828479232
has_antihypertensive_med,0.0315006812393214
lives_alone,0.027965817044380635
hypertension,0.024004689512902317
peripheral_vascular_exam_abnormal,0.01746144773498999
community_dwelling,0.011380737555871072
depression,0.009363898612577902
diabetes,0.002490356096813219
homeowner,0.002081678048670041
