feature,importance
eGFR,8.502210196669493
serum_glucose,5.910376181149479
tobacco_burden,5.636799912450353
BMI,5.080319213519117
heart_disease,4.990651402280065
serum_creatinine,4.928528639251793
serum_cholesterol,4.739027111527168
smoking_history,4.59967161985442
weight_kg,4.494286558780245
lifestyle_risk_count,4.446073097728742
renal_dysfunction,4.186873680712794
years_retired,3.493185456367501
education_retired,3.3469163874643306
social_isolation_score,3.2370974447769676
ses_score,3.0312034833587345
libra_supported_late_life_raw,3.016564015335034
pulse,2.6718988803534733
height_m,2.6226818632984354
education_years,2.618579298678309
modifiable_risk_core_count,2.5556991272627045
metabolic_risk_count,2.341896477002872
libra_supported_rescaled_0_100,2.01873562822021
systolic_bp,2.01681028387583
social_structural_engagement,1.8461755329811542
diastolic_bp,1.813012356438507
libra_supported_raw,1.5052112775136295
vascular_treatment_gap,1.3063351799312688
vascular_risk_count,1.2755286341415693
married_homeowner,0.9226906206866946
hypertension,0.844960438389107
