feature,importance
cdrsb,24.84329241215151
logical_memory_delayed,9.943029212326906
faq_any_impairment,6.126329311734902
adas13_total,4.6789397132521175
logical_memory_immediate,2.221185736951732
vitamin_b12,2.1999117126128036
logical_memory_retention_ratio,2.1045602540534656
csf_ptau_abeta42_ratio,2.0663845098200095
eGFR,2.0400324401067786
adas_q4_q14_delta,1.9384194503632552
csf_ptau_tau_ratio,1.9306703715986615
faq_total,1.76875116480577
trail_a_time,1.6459734897107685
adas11_total,1.5684505221288825
csf_tau_abeta42_ratio,1.5555802091300663
csf_ptau,1.3296293659182592
csf_abeta42,1.2748095531838286
symptom_burden_baseline,1.189166084711525
BMI,1.1806594782026234
faq_reminders,1.1236953920075796
heart_disease,1.1031720935380187
diastolic_bp,1.0819331271516601
csf_tau,1.0629168639662698
baseline_musculoskeletal_pain,1.0491963186878248
serum_creatinine,1.0143291985714489
pulse,1.00980003757814
serum_cholesterol,0.9691175401542986
weight_kg,0.9657366106412121
education_years,0.9647524414338196
serum_glucose,0.9622214370337835
years_retired,0.958357446120593
faq_forms,0.8946785115262569
libra_supported_raw,0.869378144872377
neurovascular_burden,0.8384909144937661
smoking_history,0.803698384499766
vascular_risk_count,0.7987325193064991
systolic_bp,0.7973466841323242
education_retired,0.7911149500590237
ses_score,0.786393893112668
height_m,0.7488306385691047
hemoglobin,0.6832860519678703
social_isolation_score,0.6625059605330975
social_structural_engagement,0.5976492380403428
renal_dysfunction,0.5800257916298184
hypertension,0.5669159115776231
tobacco_burden,0.5585015694046979
gds_depression_severity,0.5579218803442336
libra_supported_rescaled_0_100,0.5534593590242962
lifestyle_risk_count,0.5491048660023868
mmse_total,0.5423809345363981
libra_supported_late_life_raw,0.526110650982253
hachinski_hypertension_history,0.48142889410948714
married_homeowner,0.4370325942878102
modifiable_risk_core_count,0.4207185847665204
vascular_treatment_gap,0.3902062979073782
metabolic_risk_count,0.38452745227515944
hachinski_total_score,0.30855582239032825
