feature,importance
cdrsb,32.92082124445824
logical_memory_delayed,8.319079434788465
faq_any_impairment,4.531950696020717
adas13_total,3.958094090479868
logical_memory_retention_ratio,3.5870678496485264
faq_forms,3.399334898288564
adas_q4_q14_delta,3.3216500335282473
baseline_musculoskeletal_pain,3.1601034381594597
logical_memory_immediate,3.016377234903047
faq_reminders,2.7847251843531047
faq_total,2.6081383086792775
csf_ptau_tau_ratio,2.411335197966363
adas11_total,2.3765106952870143
csf_tau_abeta42_ratio,2.354427315484432
mmse_total,2.323926721685978
hachinski_hypertension_history,2.077367207411815
vitamin_b12,2.0463795720686635
hemoglobin,1.9870143644780793
csf_tau,1.9672184961753783
csf_ptau,1.8344923697135977
csf_ptau_abeta42_ratio,1.7412850928252837
symptom_burden_baseline,1.5633858929791484
hachinski_total_score,1.3941081891766458
gds_depression_severity,1.2234511943736477
csf_abeta42,1.184896406923754
trail_a_time,0.986474682786983
neurovascular_burden,0.9203841873557008
