column,train_non_missing_n,train_missing_n,train_missing_fraction,train_unique_non_missing_n,train_mode_value,train_mode_count,train_mode_fraction,train_numeric_observed_n,train_numeric_mean,train_numeric_variance,test_non_missing_n,test_missing_n,test_missing_fraction,test_unique_non_missing_n,test_mode_value,test_mode_count,test_mode_fraction,test_numeric_observed_n,test_numeric_mean,test_numeric_variance,combined_unique_non_missing_n,mode_comparison_eligible,mode_value_match,missing_fraction_abs_diff,mode_fraction_abs_diff,numeric_mean_abs_diff,numeric_standardized_mean_diff,missingness_shift_flag,mode_shift_flag,numeric_mean_shift_flag,train_test_shift_flag,keep_for_modeling,drop_reason
libra_supported_late_life_raw,750,0,0.0,34,0.0,229,0.30533333333333335,750,1.5606666666666666,1.839292888888889,100,0,0.0,16,0.0,27,0.27,100,1.5630000000000002,1.5255310000000002,34,0,,0.0,0.03533333333333333,0.0023333333333335204,0.0017989148785605151,0,0,0,0,1,
libra_supported_raw,750,0,0.0,61,1.6,103,0.13733333333333334,750,2.638,3.079769333333333,100,0,0.0,29,0.0,13,0.13,100,2.7150000000000007,2.910875,62,0,,0.0,0.007333333333333331,0.07700000000000085,0.04449067091692692,0,0,0,0,1,
libra_supported_rescaled_0_100,750,0,0.0,73,0.0,101,0.13466666666666666,750,24.907333333333334,259.2857252154842,100,0,0.0,33,0.0,13,0.13,100,24.75129310344828,224.5449188094531,74,0,,0.0,0.004666666666666652,0.15604022988505406,0.01003240124838536,0,0,0,0,1,
lifestyle_risk_count,750,0,0.0,10,0.33333333333333337,354,0.472,750,0.6122222222222222,0.2517395061728395,100,0,0.0,7,0.33333333333333337,52,0.52,100,0.5733333333333335,0.2290666666666667,10,1,1,0.0,0.04800000000000004,0.03888888888888875,0.07931503411706264,0,0,0,0,1,
lives_alone,750,0,0.0,2,0.0,705,0.94,750,0.06,0.05640000000000001,100,0,0.0,2,0.0,90,0.9,100,0.1,0.09,2,1,1,0.0,0.039999999999999925,0.04000000000000001,0.1478442541909146,0,0,0,0,1,
married_homeowner,750,0,0.0,2,1.0,504,0.672,750,0.672,0.22041600000000003,100,0,0.0,2,1.0,64,0.64,100,0.64,0.2304,2,1,1,0.0,0.03200000000000003,0.03200000000000003,0.06740084099924044,0,0,0,0,1,
metabolic_risk_count,750,0,0.0,5,1.0,333,0.444,750,0.892,0.6403360000000001,100,0,0.0,4,1.0,41,0.41,100,0.9,0.6700000000000002,5,1,1,0.0,0.03400000000000003,0.008000000000000007,0.009883565582007935,0,0,0,0,1,
modifiable_risk_core_count,750,0,0.0,6,2.0,213,0.284,750,1.9066666666666667,1.5859555555555556,100,0,0.0,6,2.0,26,0.26,100,2.04,1.6184,6,1,1,0.0,0.023999999999999966,0.1333333333333333,0.10533759163302563,0,0,0,0,1,
partnered,750,0,0.0,2,1.0,534,0.712,750,0.712,0.20505599999999996,100,0,0.0,2,1.0,68,0.68,100,0.68,0.2176,2,1,1,0.0,0.03199999999999992,0.03199999999999992,0.06960997164655897,0,0,0,0,1,
pulse,750,0,0.0,60,60.0,44,0.058666666666666666,750,65.86933333333333,120.43625955555555,100,0,0.0,40,60.0,11,0.11,100,64.74,112.3724,60,0,,0.0,0.051333333333333335,1.129333333333335,0.10467370090695066,0,0,0,0,1,
ses_score,750,0,0.0,36,0.6566233102227473,135,0.18,750,0.5678298180703388,0.1542765648211904,100,0,0.0,23,0.9018533792791289,15,0.15,100,0.5295750490805912,0.15594474453146254,37,0,,0.0,0.03,0.03825476898974767,0.09713254506980795,0,0,0,0,1,
social_isolation_score,750,0,0.0,4,1.0,462,0.616,750,1.128,0.45561599999999997,100,0,0.0,4,1.0,59,0.59,100,1.23,0.5371,4,1,1,0.0,0.026000000000000023,0.10200000000000009,0.14477802863507877,0,0,0,0,1,
social_structural_engagement,750,0,0.0,5,0.6666666666666666,463,0.6173333333333333,750,0.6277777777777779,0.04711728395061728,100,0,0.0,3,0.6666666666666666,61,0.61,100,0.6166666666666667,0.040833333333333346,5,1,1,0.0,0.007333333333333303,0.011111111111111183,0.052985012659578466,0,0,0,0,1,
systolic_bp,750,0,0.0,91,140.0,47,0.06266666666666666,750,133.50666666666666,304.4472888888889,100,0,0.0,53,120.0,9,0.09,100,135.74,292.2724,93,0,,0.0,0.027333333333333334,2.2333333333333485,0.12929548570818264,0,0,0,0,1,
vascular_risk_count,750,0,0.0,6,1.0,236,0.31466666666666665,750,1.5186666666666666,1.3403182222222223,100,0,0.0,5,1.0,27,0.27,100,1.72,1.3816000000000006,6,1,1,0.0,0.04466666666666663,0.20133333333333336,0.1725810652036261,0,0,0,0,1,
vascular_treatment_gap,750,0,0.0,4,0.0,437,0.5826666666666667,750,0.4826666666666667,0.39103288888888893,100,0,0.0,3,0.0,58,0.58,100,0.47,0.3491,4,1,1,0.0,0.002666666666666706,0.012666666666666715,0.020822002206072353,0,0,0,0,1,
