column,train_non_missing_n,train_missing_n,train_missing_fraction,train_unique_non_missing_n,train_mode_value,train_mode_count,train_mode_fraction,train_numeric_observed_n,train_numeric_mean,train_numeric_variance,test_non_missing_n,test_missing_n,test_missing_fraction,test_unique_non_missing_n,test_mode_value,test_mode_count,test_mode_fraction,test_numeric_observed_n,test_numeric_mean,test_numeric_variance,combined_unique_non_missing_n,mode_comparison_eligible,mode_value_match,missing_fraction_abs_diff,mode_fraction_abs_diff,numeric_mean_abs_diff,numeric_standardized_mean_diff,missingness_shift_flag,mode_shift_flag,numeric_mean_shift_flag,train_test_shift_flag,keep_for_modeling,drop_reason
alcohol_abuse_duration_years,9,717,0.987603305785124,7,10.0,2,0.2222222222222222,9,15.444444444444445,80.91358024691357,1,77,0.9871794871794872,1,15.0,1,1.0,1,15.0,,8,1,0,0.0004238186056367832,0.7777777777777778,0.44444444444444464,0.04940908061766031,0,1,0,1,0,high_missingness
alcohol_drinks_per_day,9,717,0.987603305785124,5,5.0,3,0.3333333333333333,9,4.444444444444445,3.580246913580247,1,77,0.9871794871794872,1,6.0,1,1.0,1,6.0,,6,1,0,0.0004238186056367832,0.6666666666666667,1.5555555555555554,0.8221083073205848,0,1,1,1,0,high_missingness
alcohol_years_since_end,13,713,0.9820936639118457,11,31.0,3,0.23076923076923078,13,24.615384615384617,167.0059171597633,2,76,0.9743589743589743,2,39.0,1,0.5,2,24.5,210.25,13,0,,0.007734689552871377,0.2692307692307692,0.11538461538461675,0.00840126868736502,0,0,0,0,0,high_missingness
current_alcohol_abuse,511,215,0.29614325068870523,2,0.0,505,0.9882583170254403,511,0.011741682974559686,0.011603815855484619,60,18,0.23076923076923078,2,0.0,59,0.9833333333333333,60,0.016666666666666666,0.01638888888888889,2,1,1,0.06537401991947445,0.004924983692107032,0.00492498369210698,0.041629132699754226,0,0,0,0,0,mode_dominance
has_baseline_row,726,0,0.0,1,1.0,726,1.0,726,1.0,0.0,78,0,0.0,1,1.0,78,1.0,78,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
has_diabetes_med,726,0,0.0,2,0.0,718,0.9889807162534435,726,0.011019283746556474,0.01089785913226935,78,0,0.0,1,0.0,78,1.0,78,0.0,0.0,2,1,1,0.0,0.011019283746556474,0.011019283746556474,0.14927867417241517,0,0,0,0,0,mode_dominance
has_screening_row,726,0,0.0,1,1.0,726,1.0,726,1.0,0.0,78,0,0.0,1,1.0,78,1.0,78,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
screening_fallback_allowed,726,0,0.0,1,1.0,726,1.0,726,1.0,0.0,78,0,0.0,1,1.0,78,1.0,78,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
smoking_years_since_quit,149,577,0.7947658402203857,47,40.0,16,0.10738255033557047,149,35.261744966442954,154.7435701094545,24,54,0.6923076923076923,19,25.0,4,0.16666666666666666,24,34.208333333333336,208.33159722222226,50,0,,0.10245814791269336,0.05928411633109619,1.0534116331096186,0.07818345075468021,1,0,0,1,1,
renal_dysfunction,511,215,0.29614325068870523,2,0.0,262,0.512720156555773,511,0.487279843444227,0.24983819761719667,60,18,0.23076923076923078,2,1.0,35,0.5833333333333334,60,0.5833333333333334,0.2430555555555556,2,1,0,0.06537401991947445,0.0706131767775604,0.09605348988910639,0.19348686565372292,0,1,0,1,1,
years_retired,561,165,0.22727272727272727,44,1.0,38,0.0677361853832442,561,11.262032085561497,75.55166004175126,71,7,0.08974358974358974,30,12.0,5,0.07042253521126761,71,13.352112676056338,84.59432652251536,45,0,,0.13752913752913754,0.0026863498280234044,2.090080590494841,0.23357158100807351,1,0,0,1,1,
modifiable_risk_core_count,726,0,0.0,6,1.0,204,0.2809917355371901,726,1.896694214876033,1.618804498781959,78,0,0.0,5,2.0,24,0.3076923076923077,78,2.051282051282051,1.2281393819855357,6,1,0,0.0,0.02670057215511762,0.15458783640601803,0.12956892738005563,0,1,0,1,1,
vascular_risk_count,726,0,0.0,6,1.0,240,0.3305785123966942,726,1.5137741046831956,1.3297000812027109,78,0,0.0,5,2.0,23,0.2948717948717949,78,1.7435897435897436,1.2163050624589085,6,1,0,0.0,0.035706717524899345,0.229815638906548,0.20368776295923305,0,1,0,1,1,
smoking_duration_years,100,626,0.8622589531680441,30,10.0,19,0.19,100,16.76,168.36239999999998,9,69,0.8846153846153846,8,30.0,2,0.2222222222222222,9,23.0,246.88888888888889,34,0,,0.022356431447340452,0.03222222222222221,6.239999999999998,0.43305603272248483,0,0,0,0,1,
smoking_packs_per_day,100,626,0.8622589531680441,12,1.0,40,0.4,100,1.264,1.6303039999999998,9,69,0.8846153846153846,4,1.0,4,0.4444444444444444,9,1.2222222222222223,0.5061728395061729,12,0,,0.022356431447340452,0.0444444444444444,0.04177777777777769,0.040421389523295354,0,0,0,0,1,
work_history_sufficient,215,511,0.7038567493112947,2,1.0,208,0.9674418604651163,215,0.9674418604651163,0.03149810708491077,18,60,0.7692307692307693,1,1.0,18,1.0,18,1.0,0.0,2,1,1,0.06537401991947456,0.032558139534883734,0.032558139534883734,0.25943726083138546,0,0,0,0,1,
hyperglycemia_status,460,266,0.36639118457300274,2,0.0,407,0.8847826086956522,460,0.11521739130434783,0.10194234404536862,53,25,0.32051282051282054,2,0.0,49,0.9245283018867925,53,0.07547169811320754,0.0697757208971164,2,1,1,0.0458783640601822,0.0397456931911403,0.03974569319114028,0.13564290449641023,0,0,0,0,1,
serum_glucose,460,266,0.36639118457300274,91,92.0,23,0.05,460,102.17608695652174,747.9537759924386,53,25,0.32051282051282054,35,98.0,4,0.07547169811320754,53,97.60377358490567,359.40904236383057,95,0,,0.0458783640601822,0.02547169811320754,4.572313371616076,0.1943148613772905,0,0,0,0,1,
eGFR,461,265,0.3650137741046832,459,75.03700674528076,2,0.004338394793926247,461,73.69183239244526,222.76601051344377,54,24,0.3076923076923077,53,95.20634106410154,2,0.037037037037037035,54,72.83940837143135,214.74841997893492,510,0,,0.05732146641237551,0.03269864224311079,0.8524240210139169,0.05763343257318578,0,0,0,0,1,
serum_cholesterol,461,265,0.3650137741046832,155,171.0,9,0.019522776572668113,461,196.51626898047724,1585.4080867302525,54,24,0.3076923076923077,49,160.0,3,0.05555555555555555,54,183.83333333333334,1276.398148148148,159,0,,0.05732146641237551,0.03603277898288744,12.682935647143893,0.33528542427363917,0,0,0,0,1,
serum_creatinine,461,265,0.3650137741046832,18,1.0,86,0.18655097613882862,461,0.9780911062906724,0.057242343109622104,54,24,0.3076923076923077,11,1.0,15,0.2777777777777778,54,0.9796296296296297,0.04902949245541839,18,0,,0.05732146641237551,0.09122680163894917,0.0015385233389573205,0.006674365652478206,0,0,0,0,1,
tobacco_burden,465,261,0.359504132231405,128,0.0,324,0.6967741935483871,465,-0.0655955913377106,0.1607433156819317,55,23,0.2948717948717949,23,0.0,30,0.5454545454545454,55,-0.08018261621404124,0.40103160396910736,143,0,,0.0646323373596101,0.15131964809384169,0.014587024876330637,0.02752330281200105,0,0,0,0,1,
alcohol_burden,505,221,0.3044077134986226,12,0.0,494,0.9782178217821782,505,-0.006442388602349655,0.009765657836202481,59,19,0.24358974358974358,3,0.0,57,0.9661016949152542,59,-0.02030640582007641,0.03205600937447673,14,0,,0.06081796990887903,0.012116126866923982,0.013864017217726754,0.09587456708901348,0,0,0,0,1,
alcohol_abuse_history,511,215,0.29614325068870523,2,0.0,494,0.9667318982387475,511,0.033268101761252444,0.0321613351664554,60,18,0.23076923076923078,2,0.0,57,0.95,60,0.05,0.04749999999999999,2,1,1,0.06537401991947445,0.016731898238747545,0.01673189823874756,0.08383713370291583,0,0,0,0,1,
current_smoking,511,215,0.29614325068870523,2,0.0,459,0.898238747553816,511,0.10176125244618395,0.091405899946768,60,18,0.23076923076923078,2,0.0,54,0.9,60,0.1,0.09,2,1,1,0.06537401991947445,0.0017612524461839696,0.0017612524461839418,0.005848047659121073,0,0,0,0,1,
heart_disease,511,215,0.29614325068870523,2,1.0,318,0.6223091976516634,511,0.6223091976516634,0.23504046016980634,60,18,0.23076923076923078,2,1.0,43,0.7166666666666667,60,0.7166666666666667,0.2030555555555555,2,1,1,0.06537401991947445,0.0943574690150033,0.0943574690150033,0.20160747444597404,0,0,0,0,1,
smoking_history,511,215,0.29614325068870523,2,0.0,324,0.6340508806262231,511,0.3659491193737769,0.23203036140333408,60,18,0.23076923076923078,2,0.0,30,0.5,60,0.5,0.25,2,1,1,0.06537401991947445,0.13405088062622306,0.1340508806262231,0.2730533268490226,0,0,0,0,1,
education_retired,714,12,0.01652892561983471,16,0.0,153,0.21428571428571427,714,12.805322128851541,50.17078399987445,78,0,0.0,12,16.0,17,0.21794871794871795,78,14.58974358974359,28.318869165023024,16,0,,0.01652892561983471,0.0036630036630036777,1.7844214608920481,0.28484344563261277,0,0,0,0,1,
retired,714,12,0.01652892561983471,2,1.0,561,0.7857142857142857,714,0.7857142857142857,0.16836734693877553,78,0,0.0,2,1.0,71,0.9102564102564102,78,0.9102564102564102,0.08168967784352402,2,1,1,0.01652892561983471,0.12454212454212454,0.12454212454212454,0.3522181551916627,0,0,0,0,1,
retired_lives_alone,714,12,0.01652892561983471,2,0.0,681,0.9537815126050421,714,0.046218487394957986,0.04408233881788009,78,0,0.0,2,0.0,73,0.9358974358974359,78,0.0641025641025641,0.059993425378040754,2,1,1,0.01652892561983471,0.017884076707606167,0.01788407670760611,0.07839831301118161,0,0,0,0,1,
BMI,726,0,0.0,704,30.275037000788288,3,0.004132231404958678,726,27.825511542482968,135.37949853130945,77,1,0.01282051282051282,76,23.7194754376533,2,0.025974025974025976,77,27.24916471208351,25.283162799948467,778,0,,0.01282051282051282,0.021841794569067298,0.5763468303994586,0.06430450931341597,0,0,0,0,1,
community_dwelling,726,0,0.0,2,1.0,693,0.9545454545454546,726,0.9545454545454546,0.043388429752066124,78,0,0.0,2,1.0,75,0.9615384615384616,78,0.9615384615384616,0.036982248520710054,2,1,1,0.0,0.006993006993006978,0.006993006993006978,0.03488431051590905,0,0,0,0,1,
depression,726,0,0.0,2,0.0,615,0.8471074380165289,726,0.15289256198347106,0.1295164264736015,78,0,0.0,2,0.0,71,0.9102564102564102,78,0.08974358974358974,0.08168967784352402,2,1,1,0.0,0.06314897223988136,0.06314897223988132,0.19432472040545995,0,0,0,0,1,
diabetes,726,0,0.0,2,0.0,669,0.9214876033057852,726,0.07851239669421488,0.07234820025954512,78,0,0.0,2,0.0,74,0.9487179487179487,78,0.05128205128205128,0.04865220249835635,2,1,1,0.0,0.027230345412163515,0.027230345412163598,0.11070691282895885,0,0,0,0,1,
diastolic_bp,726,0,0.0,51,70.0,64,0.0881542699724518,726,74.09779614325069,92.52073894466832,78,0,0.0,29,80.0,8,0.10256410256410256,78,73.64102564102564,65.79421433267586,51,0,,0.0,0.014409832591650767,0.456770502225055,0.051339552535237476,0,0,0,0,1,
education_years,726,0,0.0,15,16.0,181,0.2493112947658402,726,16.322314049586776,6.9457004302984755,78,0,0.0,11,16.0,18,0.23076923076923078,78,16.064102564102566,8.00871137409599,15,0,,0.0,0.01854206399660943,0.25821148548421036,0.09442910775294708,0,0,0,0,1,
has_antidepressant_med,726,0,0.0,2,0.0,709,0.9765840220385675,726,0.023415977961432508,0.022867669937542218,78,0,0.0,1,0.0,78,1.0,78,0.0,0.0,2,1,1,0.0,0.023415977961432466,0.023415977961432508,0.21898599500530305,0,0,0,0,1,
has_antihypertensive_med,726,0,0.0,2,0.0,645,0.8884297520661157,726,0.1115702479338843,0.09912232770985588,78,0,0.0,2,0.0,67,0.8589743589743589,78,0.14102564102564102,0.12113740959894806,2,1,1,0.0,0.02945539309175682,0.029455393091756724,0.08875897172541693,0,0,0,0,1,
has_lipid_med,726,0,0.0,2,0.0,690,0.9504132231404959,726,0.049586776859504134,0.047127928420189855,78,0,0.0,2,0.0,70,0.8974358974358975,78,0.10256410256410256,0.09204470742932279,2,1,1,0.0,0.052977325704598455,0.05297732570459843,0.20082977553706585,0,0,0,0,1,
