column,train_non_missing_n,train_missing_n,train_missing_fraction,train_unique_non_missing_n,train_mode_value,train_mode_count,train_mode_fraction,train_numeric_observed_n,train_numeric_mean,train_numeric_variance,test_non_missing_n,test_missing_n,test_missing_fraction,test_unique_non_missing_n,test_mode_value,test_mode_count,test_mode_fraction,test_numeric_observed_n,test_numeric_mean,test_numeric_variance,combined_unique_non_missing_n,mode_comparison_eligible,mode_value_match,missing_fraction_abs_diff,mode_fraction_abs_diff,numeric_mean_abs_diff,numeric_standardized_mean_diff,missingness_shift_flag,mode_shift_flag,numeric_mean_shift_flag,train_test_shift_flag,keep_for_modeling,drop_reason
baseline_blurred_vision,510,220,0.3013698630136986,2,0.0,479,0.9392156862745098,510,0.060784313725490195,0.05708958093041138,57,31,0.3522727272727273,2,0.0,53,0.9298245614035088,57,0.07017543859649122,0.0652508464142813,2,1,1,0.05090286425902868,0.009391124871001022,0.009391124871001029,0.037970613702378274,0,0,0,0,0,mode_dominance
baseline_chest_pain,510,220,0.3013698630136986,2,0.0,504,0.9882352941176471,510,0.011764705882352941,0.011626297577854675,57,31,0.3522727272727273,1,0.0,57,1.0,57,0.0,0.0,2,1,1,0.05090286425902868,0.0117647058823529,0.011764705882352941,0.15430334996209188,0,0,0,0,0,mode_dominance
baseline_depressed_mood,510,220,0.3013698630136986,2,0.0,453,0.888235294117647,510,0.11176470588235295,0.09927335640138407,57,31,0.3522727272727273,2,0.0,53,0.9298245614035088,57,0.07017543859649122,0.0652508464142813,2,1,1,0.05090286425902868,0.041589267285861764,0.04158926728586172,0.14500446301117711,0,0,0,0,0,mode_dominance
baseline_fall,510,220,0.3013698630136986,2,0.0,488,0.9568627450980393,510,0.043137254901960784,0.04127643214148404,57,31,0.3522727272727273,2,0.0,54,0.9473684210526315,57,0.05263157894736842,0.04986149584487534,2,1,1,0.05090286425902868,0.009494324045407732,0.009494324045407634,0.0444763841626679,0,0,0,0,0,mode_dominance
baseline_headache,510,220,0.3013698630136986,2,0.0,457,0.8960784313725491,510,0.10392156862745099,0.09312187620146099,57,31,0.3522727272727273,2,0.0,54,0.9473684210526315,57,0.05263157894736842,0.04986149584487534,2,1,1,0.05090286425902868,0.05128998968008247,0.05128998968008257,0.19182483883827936,0,0,0,0,0,mode_dominance
baseline_insomnia,510,220,0.3013698630136986,2,0.0,434,0.8509803921568627,510,0.14901960784313725,0.1268127643214148,57,31,0.3522727272727273,2,0.0,48,0.8421052631578947,57,0.15789473684210525,0.13296398891966754,2,1,1,0.05090286425902868,0.00887512899896803,0.008875128998968002,0.0246257536022309,0,0,0,0,0,mode_dominance
baseline_vomiting,510,220,0.3013698630136986,2,0.0,508,0.996078431372549,510,0.00392156862745098,0.003906189926951173,57,31,0.3522727272727273,2,0.0,56,0.9824561403508771,57,0.017543859649122806,0.017236072637734686,2,1,1,0.05090286425902868,0.013622291021671895,0.013622291021671826,0.13249192832493675,0,0,0,0,0,mode_dominance
hachinski_stroke_history,691,39,0.05342465753424658,2,0.0,680,0.984081041968162,691,0.015918958031837915,0.0156655448070185,86,2,0.022727272727272728,1,0.0,86,1.0,86,0.0,0.0,2,1,1,0.03069738480697385,0.01591895803183796,0.015918958031837915,0.17986923354612533,0,0,0,0,0,mode_dominance
somatic_complaints,691,39,0.05342465753424658,2,0.0,673,0.9739507959479016,691,0.02604920405209841,0.025370643020350556,86,2,0.022727272727272728,2,0.0,84,0.9767441860465116,86,0.023255813953488372,0.02271498107084911,2,1,1,0.03069738480697385,0.0027933900986100157,0.0027933900986100366,0.018015194642139687,0,0,0,0,0,mode_dominance
faq_games,726,4,0.005479452054794521,6,0.0,610,0.8402203856749312,726,0.41046831955922863,1.0629207173159088,88,0,0.0,2,0.0,82,0.9318181818181818,88,0.06818181818181818,0.06353305785123965,6,1,1,0.005479452054794521,0.09159779614325059,0.34228650137741046,0.4560874087334667,0,0,0,0,0,mode_dominance
faq_beverages,728,2,0.0027397260273972603,6,0.0,685,0.9409340659340659,728,0.16483516483516483,0.48656563217002774,88,0,0.0,2,0.0,87,0.9886363636363636,88,0.03409090909090909,0.10111053719008269,6,1,1,0.0027397260273972603,0.047702297702297725,0.13074425574425574,0.24119515238002048,0,0,0,0,0,mode_dominance
faq_events,728,2,0.0027397260273972603,6,0.0,635,0.8722527472527473,728,0.4107142857142857,1.2475225667189955,88,0,0.0,3,0.0,85,0.9659090909090909,88,0.07954545454545454,0.20958161157024796,6,1,1,0.0027397260273972603,0.09365634365634368,0.33116883116883117,0.38798876626821394,0,0,0,0,0,mode_dominance
faq_meal_prep,728,2,0.0027397260273972603,6,0.0,597,0.820054945054945,728,0.375,0.8909684065934066,88,0,0.0,4,0.0,74,0.8409090909090909,88,0.19318181818181818,0.2467716942148761,6,1,1,0.0027397260273972603,0.02085414585414591,0.18181818181818182,0.2410631213282576,0,0,0,0,0,mode_dominance
faq_shopping,728,2,0.0027397260273972603,6,0.0,633,0.8695054945054945,728,0.34203296703296704,0.9393321307813065,88,0,0.0,3,0.0,83,0.9431818181818182,88,0.09090909090909091,0.21900826446280994,6,1,1,0.0027397260273972603,0.07367632367632371,0.2511238761238761,0.32997793697299477,0,0,0,0,0,mode_dominance
faq_travel,728,2,0.0027397260273972603,6,0.0,631,0.8667582417582418,728,0.45054945054945056,1.4261260717304673,88,0,0.0,2,0.0,87,0.9886363636363636,88,0.03409090909090909,0.10111053719008271,6,1,1,0.0027397260273972603,0.12187812187812186,0.41645854145854144,0.47657758114275134,0,0,0,0,0,mode_dominance
auditory_impairment,730,0,0.0,2,0.0,674,0.9232876712328767,730,0.07671232876712329,0.07082754738224808,88,0,0.0,2,0.0,73,0.8295454545454546,88,0.17045454545454544,0.14139979338842978,2,1,1,0.0,0.09374221668742211,0.09374221668742215,0.28777267284749836,0,0,0,0,0,mode_dominance
delayed_cue_used,730,0,0.0,2,0.0,626,0.8575342465753425,730,0.14246575342465753,0.12216926252580221,88,0,0.0,2,0.0,84,0.9545454545454546,88,0.045454545454545456,0.04338842975206613,2,1,1,0.0,0.09701120797011209,0.09701120797011208,0.3371803275190321,0,0,0,0,0,mode_dominance
gait_abnormality,730,0,0.0,2,0.0,657,0.9,730,0.1,0.09000000000000001,88,0,0.0,2,0.0,82,0.9318181818181818,88,0.06818181818181818,0.06353305785123968,2,1,1,0.0,0.031818181818181746,0.03181818181818183,0.11483900135407432,0,0,0,0,0,mode_dominance
has_baseline_row,730,0,0.0,1,1,730,1.0,730,1.0,0.0,88,0,0.0,1,1,88,1.0,88,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
has_screening_row,730,0,0.0,1,1,730,1.0,730,1.0,0.0,88,0,0.0,1,1,88,1.0,88,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
peripheral_vascular_exam_abnormal,730,0,0.0,2,0.0,693,0.9493150684931507,730,0.050684931506849315,0.048115969224995316,88,0,0.0,2,0.0,87,0.9886363636363636,88,0.011363636363636364,0.011234504132231407,2,1,1,0.0,0.03932129514321292,0.03932129514321295,0.22826047582224582,0,0,0,0,0,mode_dominance
physical_heart_exam_abnormal,730,0,0.0,2,0.0,674,0.9232876712328767,730,0.07671232876712329,0.07082754738224808,88,0,0.0,2,0.0,82,0.9318181818181818,88,0.06818181818181818,0.06353305785123968,2,1,1,0.0,0.008530510585305073,0.008530510585305115,0.03291198286996594,0,0,0,0,0,mode_dominance
screening_fallback_allowed,730,0,0.0,1,1,730,1.0,730,1.0,0.0,88,0,0.0,1,1,88,1.0,88,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
