column,train_non_missing_n,train_missing_n,train_missing_fraction,train_unique_non_missing_n,train_mode_value,train_mode_count,train_mode_fraction,train_numeric_observed_n,train_numeric_mean,train_numeric_variance,test_non_missing_n,test_missing_n,test_missing_fraction,test_unique_non_missing_n,test_mode_value,test_mode_count,test_mode_fraction,test_numeric_observed_n,test_numeric_mean,test_numeric_variance,combined_unique_non_missing_n,mode_comparison_eligible,mode_value_match,missing_fraction_abs_diff,mode_fraction_abs_diff,numeric_mean_abs_diff,numeric_standardized_mean_diff,missingness_shift_flag,mode_shift_flag,numeric_mean_shift_flag,train_test_shift_flag,keep_for_modeling,drop_reason
faq_finances,769,3,0.0038860103626943004,6,0.0,604,0.7854356306892067,769,0.5838751625487646,1.6005722392920736,120,0,0.0,4,0.0,113,0.9416666666666667,120,0.10833333333333334,0.2965972222222222,6,1,1,0.0038860103626943004,0.1562310359774599,0.47554182921543126,0.4882594518328783,0,0,0,0,0,mode_dominance
faq_forms,769,3,0.0038860103626943004,6,0.0,575,0.7477243172951885,769,0.682704811443433,1.8265019167648864,120,0,0.0,5,0.0,109,0.9083333333333333,120,0.18333333333333332,0.5330555555555555,6,1,1,0.0038860103626943004,0.16060901603814481,0.49937147811009963,0.45975181410006233,0,0,0,0,0,mode_dominance
faq_tv,769,3,0.0038860103626943004,5,0.0,689,0.8959687906371911,769,0.3211963589076723,0.9124375804288752,120,0,0.0,2,0.0,118,0.9833333333333333,120,0.05,0.1474999999999999,5,1,1,0.0038860103626943004,0.08736454269614213,0.2711963589076723,0.37252781657411316,0,0,0,0,0,mode_dominance
faq_beverages,770,2,0.0025906735751295338,6,0.0,729,0.9467532467532468,770,0.14935064935064934,0.441330747174903,120,0,0.0,3,0.0,117,0.975,120,0.058333333333333334,0.15493055555555557,6,1,1,0.0025906735751295338,0.028246753246753187,0.09101731601731601,0.1666942848120657,0,0,0,0,0,mode_dominance
faq_events,770,2,0.0025906735751295338,6,0.0,680,0.8831168831168831,770,0.37272727272727274,1.1454899645808738,120,0,0.0,3,0.0,116,0.9666666666666667,120,0.06666666666666667,0.1622222222222223,6,1,1,0.0025906735751295338,0.0835497835497836,0.3060606060606061,0.37850040298511245,0,0,0,0,0,mode_dominance
faq_meal_prep,770,2,0.0025906735751295338,6,0.0,636,0.825974025974026,770,0.35454545454545455,0.839232585596222,120,0,0.0,5,0.0,108,0.9,120,0.15,0.2941666666666668,6,1,1,0.0025906735751295338,0.074025974025974,0.20454545454545456,0.27171484710866384,0,0,0,0,0,mode_dominance
faq_shopping,770,2,0.0025906735751295338,6,0.0,679,0.8818181818181818,770,0.3064935064935065,0.8489188733344577,120,0,0.0,5,0.0,113,0.9416666666666667,120,0.13333333333333333,0.43222222222222206,6,1,1,0.0025906735751295338,0.05984848484848482,0.17316017316017315,0.2163538002930229,0,0,0,0,0,mode_dominance
faq_travel,770,2,0.0025906735751295338,6,0.0,677,0.8792207792207792,770,0.4090909090909091,1.317060212514758,120,0,0.0,2,0.0,117,0.975,120,0.075,0.2193749999999999,6,1,1,0.0025906735751295338,0.09577922077922074,0.3340909090909091,0.3811733509773012,0,0,0,0,0,mode_dominance
auditory_impairment,772,0,0.0,2,0.0,713,0.9235751295336787,772,0.07642487046632124,0.07058410964052726,120,0,0.0,2,0.0,105,0.875,120,0.125,0.109375,2,1,1,0.0,0.04857512953367871,0.04857512953367876,0.16193549282507025,0,0,0,0,0,mode_dominance
delayed_cue_used,772,0,0.0,2,0.0,667,0.8639896373056994,772,0.13601036269430053,0.11751154393406534,120,0,0.0,2,0.0,116,0.9666666666666667,120,0.03333333333333333,0.03222222222222221,2,1,1,0.0,0.10267702936096723,0.1026770293609672,0.37525666877514663,0,0,0,0,0,mode_dominance
gait_abnormality,772,0,0.0,2,0.0,700,0.9067357512953368,772,0.09326424870466321,0.08456602861821795,120,0,0.0,2,0.0,110,0.9166666666666666,120,0.08333333333333333,0.07638888888888888,2,1,1,0.0,0.00993091537132984,0.009930915371329882,0.03500677908387274,0,0,0,0,0,mode_dominance
