column,train_non_missing_n,train_missing_n,train_missing_fraction,train_unique_non_missing_n,train_mode_value,train_mode_count,train_mode_fraction,train_numeric_observed_n,train_numeric_mean,train_numeric_variance,test_non_missing_n,test_missing_n,test_missing_fraction,test_unique_non_missing_n,test_mode_value,test_mode_count,test_mode_fraction,test_numeric_observed_n,test_numeric_mean,test_numeric_variance,combined_unique_non_missing_n,mode_comparison_eligible,mode_value_match,missing_fraction_abs_diff,mode_fraction_abs_diff,numeric_mean_abs_diff,numeric_standardized_mean_diff,missingness_shift_flag,mode_shift_flag,numeric_mean_shift_flag,train_test_shift_flag,keep_for_modeling,drop_reason
has_diabetes_med,772,0,0.0,2,0.0,764,0.9896373056994818,772,0.010362694300518135,0.010255308867352146,120,0,0.0,2,0.0,118,0.9833333333333333,120,0.016666666666666666,0.01638888888888889,2,1,1,0.0,0.006303972366148547,0.006303972366148531,0.05461701670339619,0,0,0,0,0,mode_dominance
has_lipid_med,772,0,0.0,2,0.0,728,0.9430051813471503,772,0.05699481865284974,0.05374640929957851,120,0,0.0,2,0.0,115,0.9583333333333334,120,0.041666666666666664,0.03993055555555557,2,1,1,0.0,0.015328151986183092,0.015328151986183078,0.07082529470186014,0,0,0,0,0,mode_dominance
has_screening_row,772,0,0.0,1,1.0,772,1.0,772,1.0,0.0,120,0,0.0,1,1.0,120,1.0,120,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
high_cholesterol,772,0,0.0,2,0.0,663,0.8588082901554405,772,0.1411917098445596,0.12125661091572926,120,0,0.0,2,0.0,106,0.8833333333333333,120,0.11666666666666667,0.10305555555555551,2,1,1,0.0,0.024525043177892836,0.02452504317789292,0.07323157312234595,0,0,0,0,0,mode_dominance
homeowner,772,0,0.0,2,1.0,689,0.8924870466321243,772,0.8924870466321243,0.09595391822599267,120,0,0.0,2,1.0,105,0.875,120,0.875,0.109375,2,1,1,0.0,0.017487046632124303,0.017487046632124303,0.05457659118421136,0,0,0,0,0,mode_dominance
lives_alone,772,0,0.0,2,0.0,722,0.9352331606217616,772,0.06476683937823834,0.06057209589519181,120,0,0.0,2,0.0,112,0.9333333333333333,120,0.06666666666666667,0.06222222222222224,2,1,1,0.0,0.0018998272884283018,0.0018998272884283296,0.007667256341134318,0,0,0,0,0,mode_dominance
partnered,772,0,0.0,2,1.0,546,0.7072538860103627,772,0.7072538860103627,0.20704582673360358,120,0,0.0,2,1.0,84,0.7,120,0.7,0.20999999999999994,2,1,1,0.0,0.007253886010362698,0.007253886010362698,0.015885241974011168,0,0,0,0,0,mode_dominance
screening_fallback_allowed,772,0,0.0,1,1.0,772,1.0,772,1.0,0.0,120,0,0.0,1,1.0,120,1.0,120,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
tobacco_burden,482,290,0.3756476683937824,137,0.0,330,0.6846473029045643,482,-0.05730725877839279,0.180169253339775,88,32,0.26666666666666666,35,0.0,53,0.6022727272727273,88,-0.08556605811208583,0.27595565348026146,161,0,,0.10898100172711572,0.08237457563183703,0.02825879933369304,0.0591734389288673,1,0,0,1,1,
renal_dysfunction,532,240,0.31088082901554404,2,1.0,269,0.5056390977443609,532,0.5056390977443609,0.24996820057662952,92,28,0.23333333333333334,2,0.0,47,0.5108695652173914,92,0.4891304347826087,0.24988185255198483,2,1,0,0.0775474956822107,0.0052304674730304646,0.016508662961752185,0.033022277882052,0,1,0,1,1,
