column,train_non_missing_n,train_missing_n,train_missing_fraction,train_unique_non_missing_n,train_mode_value,train_mode_count,train_mode_fraction,train_numeric_observed_n,train_numeric_mean,train_numeric_variance,test_non_missing_n,test_missing_n,test_missing_fraction,test_unique_non_missing_n,test_mode_value,test_mode_count,test_mode_fraction,test_numeric_observed_n,test_numeric_mean,test_numeric_variance,combined_unique_non_missing_n,mode_comparison_eligible,mode_value_match,missing_fraction_abs_diff,mode_fraction_abs_diff,numeric_mean_abs_diff,numeric_standardized_mean_diff,missingness_shift_flag,mode_shift_flag,numeric_mean_shift_flag,train_test_shift_flag,keep_for_modeling,drop_reason
npi_sleep_severity,36,680,0.9497206703910615,3,1.0,27,0.75,36,1.2777777777777777,0.2561728395061728,1,67,0.9852941176470589,1,1.0,1,1.0,1,1.0,,3,1,1,0.035573447255997426,0.25,0.2777777777777777,0.5488212999484515,0,1,1,1,0,high_missingness
NPIK6,54,662,0.9245810055865922,2,0.0,39,0.7222222222222222,54,0.2777777777777778,0.2006172839506173,6,62,0.9117647058823529,1,0.0,6,1.0,6,0.0,0.0,2,1,1,0.012816299704239253,0.2777777777777778,0.2777777777777778,0.8770580193070292,0,1,1,1,0,high_missingness
NPIK9A,54,662,0.9245810055865922,4,3.0,26,0.48148148148148145,54,2.814814814814815,0.7064471879286693,6,62,0.9117647058823529,2,1.0,4,0.6666666666666666,6,1.6666666666666667,0.888888888888889,4,1,0,0.012816299704239253,0.18518518518518517,1.1481481481481481,1.2855436701819858,0,1,1,1,0,high_missingness
NPIK9B,54,662,0.9245810055865922,3,1.0,39,0.7222222222222222,54,1.3518518518518519,0.37620027434842246,6,62,0.9117647058823529,1,1.0,6,1.0,6,1.0,0.0,3,1,1,0.012816299704239253,0.2777777777777778,0.35185185185185186,0.811269754399187,0,1,1,1,0,high_missingness
npi_sleep_symptom_count,54,662,0.9245810055865922,5,1.0,20,0.37037037037037035,54,1.9074074074074074,0.8247599451303155,6,62,0.9117647058823529,3,1.0,4,0.6666666666666666,6,1.5,0.5833333333333334,5,1,1,0.012816299704239253,0.2962962962962963,0.40740740740740744,0.4855435688311782,0,1,0,1,0,high_missingness
NPID8,62,654,0.9134078212290503,2,0.0,54,0.8709677419354839,62,0.12903225806451613,0.11238293444328823,4,64,0.9411764705882353,1,0.0,4,1.0,4,0.0,0.0,2,1,1,0.027768649359184994,0.12903225806451613,0.12903225806451613,0.5443310539518174,0,0,1,1,0,high_missingness
NPID3,63,653,0.9120111731843575,2,0.0,45,0.7142857142857143,63,0.2857142857142857,0.2040816326530612,4,64,0.9411764705882353,1,0.0,4,1.0,4,0.0,0.0,2,1,1,0.029165297403877743,0.2857142857142857,0.2857142857142857,0.894427190999916,0,1,1,1,0,high_missingness
NPID9A,63,653,0.9120111731843575,4,1.0,42,0.6666666666666666,63,1.507936507936508,0.6626354245401864,4,64,0.9411764705882353,3,2.0,2,0.5,4,2.0,0.5,4,1,0,0.029165297403877743,0.16666666666666663,0.4920634920634921,0.6453783115532286,0,1,1,1,0,high_missingness
NPID9B,63,653,0.9120111731843575,3,1.0,53,0.8412698412698413,63,1.1746031746031746,0.17586293776769968,4,64,0.9411764705882353,2,1.0,2,0.5,4,1.5,0.25,3,1,1,0.029165297403877743,0.3412698412698413,0.32539682539682535,0.7051692834950017,0,1,1,1,0,high_missingness
npi_depression_symptom_count,63,653,0.9120111731843575,7,1.0,24,0.38095238095238093,63,2.0634920634920637,1.3927941546989167,4,64,0.9411764705882353,2,2.0,3,0.75,4,1.5,0.75,7,1,0,0.029165297403877743,0.36904761904761907,0.5634920634920637,0.544393053502562,0,1,1,1,0,high_missingness
csf_abeta40,132,584,0.8156424581005587,128,16410.0,3,0.022727272727272728,132,18333.71212121212,30233335.46258035,21,47,0.6911764705882353,20,20320.0,2,0.09523809523809523,21,16924.285714285714,23953272.108843535,147,0,,0.1244659875123234,0.0725108225108225,1409.4264069264063,0.270776780892372,1,0,0,1,0,high_missingness
csf_abeta42_abeta40_ratio,132,584,0.8156424581005587,132,0.05720179372197309,1,0.007575757575757576,132,0.06362767154153708,0.0006851008823975328,21,47,0.6911764705882353,21,0.0255537547271745,1,0.047619047619047616,21,0.06113239766222619,0.0007296143501668051,153,0,,0.1244659875123234,0.04004329004329004,0.0024952738793108872,0.0938207074459318,1,0,0,1,0,high_missingness
plasma_abeta42,213,503,0.702513966480447,195,28.09,2,0.009389671361502348,213,24.66037558685446,44.146992347197425,28,40,0.5882352941176471,28,17.28,1,0.03571428571428571,28,24.751785714285717,61.32293609693879,220,0,,0.11427867236279987,0.026324614352783365,0.09141012743125643,0.012587659497754389,1,0,0,1,0,high_missingness
plasma_abeta42_abeta40_ratio,213,503,0.702513966480447,181,0.073,3,0.014084507042253521,213,0.08972949223474178,0.001786160650811466,28,40,0.5882352941176471,27,0.0851,2,0.07142857142857142,28,0.08887349203571428,0.0005252547655771768,200,0,,0.11427867236279987,0.0573440643863179,0.0008560001990274985,0.025179659951310423,1,0,0,1,0,high_missingness
plasma_ptau217,213,503,0.702513966480447,164,0.097,4,0.018779342723004695,213,0.2732112676056338,0.10359790372280633,28,40,0.5882352941176471,26,0.065,2,0.07142857142857142,28,0.21221428571428572,0.021057025510204084,182,0,,0.11427867236279987,0.05264922870556673,0.060996981891348084,0.2443253988403855,1,0,0,1,0,high_missingness
plasma_ptau217_abeta42_ratio,213,503,0.702513966480447,203,0.00368,2,0.009389671361502348,213,0.013449139666666665,0.00044503055377910424,28,40,0.5882352941176471,28,0.02899,1,0.03571428571428571,28,0.012130623107142857,0.0003457832073516593,230,0,,0.11427867236279987,0.026324614352783365,0.001318516559523808,0.06630762572286931,1,0,0,1,0,high_missingness
faq_finances,713,3,0.004189944134078212,6,0.0,542,0.7601683029453016,713,0.6816269284712483,1.8271098355721929,68,0,0.0,3,0.0,61,0.8970588235294118,68,0.1323529411764706,0.173659169550173,6,1,1,0.004189944134078212,0.13689052058411022,0.5492739872947777,0.5491684191097777,0,0,1,1,0,mode_dominance
faq_forms,713,3,0.004189944134078212,6,0.0,510,0.7152875175315568,713,0.7854137447405329,2.0338966380719516,68,0,0.0,4,0.0,60,0.8823529411764706,68,0.16176470588235295,0.2532439446366782,6,1,1,0.004189944134078212,0.16706542364491372,0.62364903885818,0.5831883304279649,0,0,1,1,0,mode_dominance
faq_events,714,2,0.002793296089385475,6,0.0,611,0.8557422969187675,714,0.45938375350140054,1.3575940179993566,68,0,0.0,1,0.0,68,1.0,68,0.0,0.0,6,1,1,0.002793296089385475,0.14425770308123254,0.45938375350140054,0.5575780541596739,0,0,1,1,0,mode_dominance
faq_reminders,714,2,0.002793296089385475,6,0.0,501,0.7016806722689075,714,0.9943977591036415,2.4789602115355946,68,0,0.0,3,0.0,62,0.9117647058823529,68,0.25,0.6580882352941176,6,1,1,0.002793296089385475,0.2100840336134454,0.7443977591036415,0.5943735051602523,0,1,1,1,0,mode_dominance
npi_depression_severity,0,716,1.0,0,,0,,0,,,0,68,1.0,0,,0,,0,,,0,1,,0.0,,,,0,0,0,0,0,all_missing_in_train
blurred_vision_symptom,16,700,0.9776536312849162,2,0.0,12,0.75,16,0.25,0.1875,0,68,1.0,0,,0,,0,,,2,1,,0.022346368715083775,,,,0,0,0,0,0,high_missingness
chest_pain_symptom,16,700,0.9776536312849162,1,0.0,16,1.0,16,0.0,0.0,0,68,1.0,0,,0,,0,,,1,1,,0.022346368715083775,,,,0,0,0,0,0,high_missingness
depressed_mood_symptom,16,700,0.9776536312849162,2,0.0,13,0.8125,16,0.1875,0.15234375,0,68,1.0,0,,0,,0,,,2,1,,0.022346368715083775,,,,0,0,0,0,0,high_missingness
fall_symptom,16,700,0.9776536312849162,2,0.0,13,0.8125,16,0.1875,0.15234375,0,68,1.0,0,,0,,0,,,2,1,,0.022346368715083775,,,,0,0,0,0,0,high_missingness
headache_symptom,16,700,0.9776536312849162,2,0.0,13,0.8125,16,0.1875,0.15234375,0,68,1.0,0,,0,,0,,,2,1,,0.022346368715083775,,,,0,0,0,0,0,high_missingness
