column,train_non_missing_n,train_missing_n,train_missing_fraction,train_unique_non_missing_n,train_mode_value,train_mode_count,train_mode_fraction,train_numeric_observed_n,train_numeric_mean,train_numeric_variance,test_non_missing_n,test_missing_n,test_missing_fraction,test_unique_non_missing_n,test_mode_value,test_mode_count,test_mode_fraction,test_numeric_observed_n,test_numeric_mean,test_numeric_variance,combined_unique_non_missing_n,mode_comparison_eligible,mode_value_match,missing_fraction_abs_diff,mode_fraction_abs_diff,numeric_mean_abs_diff,numeric_standardized_mean_diff,missingness_shift_flag,mode_shift_flag,numeric_mean_shift_flag,train_test_shift_flag,keep_for_modeling,drop_reason
work_history_sufficient,192,468,0.7090909090909091,2,1.0,187,0.9739583333333334,192,0.9739583333333334,0.02536349826388889,4,28,0.875,1,1.0,4,1.0,4,1.0,0.0,2,1,1,0.1659090909090909,0.02604166666666663,0.02604166666666663,0.2312486450314398,1,0,0,1,1,
tobacco_burden,421,239,0.3621212121212121,115,0.0,294,0.6983372921615202,421,-0.052830262853058994,0.17486445808614473,27,5,0.15625,11,0.0,17,0.6296296296296297,27,-0.12473676419742288,0.14870169895492855,122,0,,0.20587121212121212,0.06870766253189053,0.07190650134436388,0.17877286937215828,1,0,0,1,1,
hyperglycemia_status,426,234,0.35454545454545455,2,0.0,376,0.8826291079812206,426,0.11737089201877934,0.10359496572549537,25,7,0.21875,2,0.0,24,0.96,25,0.04,0.03840000000000001,2,1,1,0.13579545454545455,0.07737089201877934,0.07737089201877934,0.29037293087258914,1,0,0,1,1,
serum_glucose,426,234,0.35454545454545455,91,92.0,20,0.046948356807511735,426,102.25586854460094,805.8007284709823,25,7,0.21875,22,92.0,3,0.12,25,100.48,188.8096,91,0,,0.13579545454545455,0.07305164319248826,1.7758685446009395,0.07963414658192991,1,0,0,1,1,
eGFR,428,232,0.3515151515151515,427,75.03700674528076,2,0.004672897196261682,428,73.35112325209198,229.77428497486096,25,7,0.21875,25,92.54917886417147,1,0.04,25,76.98122087566537,262.8327966596896,451,0,,0.1327651515151515,0.03532710280373832,3.6300976235733913,0.23130391147277446,1,0,0,1,1,
serum_cholesterol,428,232,0.3515151515151515,152,171.0,9,0.02102803738317757,428,195.64953271028037,1521.825770809678,25,7,0.21875,25,256.0,1,0.04,25,196.64,1083.5904,153,0,,0.1327651515151515,0.018971962616822432,0.9904672897196178,0.02744205201411014,1,0,0,1,1,
serum_creatinine,428,232,0.3515151515151515,18,1.0,87,0.20327102803738317,428,0.9789719626168224,0.05731483098960608,25,7,0.21875,10,0.7,6,0.24,25,0.948,0.100096,18,0,,0.1327651515151515,0.03672897196261682,0.030971962616822446,0.1103993250943704,1,0,0,1,1,
alcohol_burden,462,198,0.3,11,0.0,452,0.9783549783549783,462,-0.004716710863852363,0.009453375650613735,28,4,0.125,2,0.0,27,0.9642857142857143,28,-0.02738297823639486,0.020245342421561615,12,0,,0.175,0.01406926406926401,0.022666267372542497,0.186005657337671,1,0,0,1,1,
alcohol_abuse_history,468,192,0.2909090909090909,2,0.0,452,0.9658119658119658,468,0.03418803418803419,0.033019212506392,28,4,0.125,2,0.0,27,0.9642857142857143,28,0.03571428571428571,0.03443877551020409,2,1,1,0.1659090909090909,0.0015262515262515208,0.0015262515262515208,0.008310447631621368,1,0,0,1,1,
current_smoking,468,192,0.2909090909090909,2,0.0,415,0.8867521367521367,468,0.11324786324786325,0.1004227847176565,28,4,0.125,2,0.0,27,0.9642857142857143,28,0.03571428571428571,0.034438775510204085,2,1,1,0.1659090909090909,0.07753357753357759,0.07753357753357754,0.2985800122217702,1,0,0,1,1,
heart_disease,468,192,0.2909090909090909,2,1.0,293,0.6260683760683761,468,0.6260683760683761,0.23410676455548246,28,4,0.125,2,1.0,16,0.5714285714285714,28,0.5714285714285714,0.2448979591836735,2,1,1,0.1659090909090909,0.05463980463980467,0.05463980463980467,0.11164884574811029,1,0,0,1,1,
renal_dysfunction,468,192,0.2909090909090909,2,1.0,235,0.5021367521367521,468,0.5021367521367521,0.2499954342903061,28,4,0.125,2,0.0,15,0.5357142857142857,28,0.4642857142857143,0.24872448979591835,2,1,0,0.1659090909090909,0.03357753357753357,0.03785103785103783,0.07579916657115325,1,1,0,1,1,
smoking_history,468,192,0.2909090909090909,2,0.0,294,0.6282051282051282,468,0.3717948717948718,0.23356344510190666,28,4,0.125,2,0.0,17,0.6071428571428571,28,0.39285714285714285,0.23852040816326534,2,1,1,0.1659090909090909,0.0210622710622711,0.021062271062271043,0.04335214816000004,1,0,0,1,1,
smoking_packs_per_day,87,573,0.8681818181818182,11,1.0,34,0.39080459770114945,87,1.2954022988505747,1.597909895626899,6,26,0.8125,4,1.0,2,0.3333333333333333,6,0.9500000000000001,0.22916666666666666,11,0,,0.055681818181818166,0.05747126436781613,0.3454022988505746,0.3613781150603878,0,0,0,0,1,
years_retired,518,142,0.21515151515151515,43,14.0,31,0.059845559845559844,518,11.575289575289576,76.05900329452453,27,5,0.15625,17,5.0,3,0.1111111111111111,27,10.333333333333334,80.22222222222223,43,0,,0.05890151515151515,0.05126555126555126,1.2419562419562418,0.1404972708815597,0,0,0,0,1,
education_retired,651,9,0.013636363636363636,16,0.0,133,0.20430107526881722,651,12.995391705069125,49.07985587575301,32,0,0.0,9,16.0,8,0.25,32,12.96875,35.6552734375,16,0,,0.013636363636363636,0.04569892473118278,0.026641705069124555,0.004093033185043959,0,0,0,0,1,
retired,651,9,0.013636363636363636,2,1.0,518,0.7956989247311828,651,0.7956989247311828,0.16256214591282225,32,0,0.0,2,1.0,27,0.84375,32,0.84375,0.1318359375,2,1,1,0.013636363636363636,0.048051075268817245,0.048051075268817245,0.12524218022926717,0,0,0,0,1,
retired_lives_alone,651,9,0.013636363636363636,2,0.0,622,0.9554531490015361,651,0.0445468509984639,0.042562429064584566,32,0,0.0,2,0.0,30,0.9375,32,0.0625,0.05859375,2,1,1,0.013636363636363636,0.017953149001536106,0.0179531490015361,0.07982876763880238,0,0,0,0,1,
BMI,659,1,0.0015151515151515152,641,30.275037000788288,4,0.006069802731411229,659,27.888801572661063,147.35403214917469,32,0,0.0,32,38.625485698725406,1,0.03125,32,27.417450061817462,32.3928116371324,671,0,,0.0015151515151515152,0.02518019726858877,0.4713515108436006,0.04971978759954293,0,0,0,0,1,
height_m,659,1,0.0015151515151515152,174,1.651,31,0.04704097116843703,659,1.678992564491654,0.01449409613833992,32,0,0.0,25,1.5748,3,0.09375,32,1.687269375,0.009426607149609374,181,0,,0.0015151515151515152,0.04670902883156297,0.008276810508346166,0.07568172777506343,0,0,0,0,1,
obesity,659,1,0.0015151515151515152,2,0.0,509,0.7723823975720789,659,0.2276176024279211,0.17580782949288593,32,0,0.0,2,0.0,25,0.78125,32,0.21875,0.1708984375,2,1,1,0.0015151515151515152,0.008867602427921062,0.00886760242792109,0.021298075658841464,0,0,0,0,1,
community_dwelling,660,0,0.0,2,1.0,632,0.9575757575757575,660,0.9575757575757575,0.04062442607897154,32,0,0.0,1,1.0,32,1.0,32,1.0,0.0,2,1,1,0.0,0.042424242424242475,0.042424242424242475,0.29767027889379394,0,0,0,0,1,
depression,660,0,0.0,2,0.0,557,0.843939393939394,660,0.15606060606060607,0.1317056932966024,32,0,0.0,2,0.0,26,0.8125,32,0.1875,0.15234375,2,1,1,0.0,0.03143939393939399,0.031439393939393934,0.08342422717193727,0,0,0,0,1,
diabetes,660,0,0.0,2,0.0,608,0.9212121212121213,660,0.07878787878787878,0.07258034894398531,32,0,0.0,2,0.0,30,0.9375,32,0.0625,0.05859375,2,1,1,0.0,0.01628787878787874,0.016287878787878782,0.06359976072088304,0,0,0,0,1,
diastolic_bp,660,0,0.0,51,70.0,53,0.0803030303030303,660,73.7909090909091,92.65022038567493,32,0,0.0,23,69.0,4,0.125,32,76.34375,94.7880859375,51,0,,0.0,0.04469696969696969,2.5528409090909037,0.26369966187846994,0,0,0,0,1,
education_years,660,0,0.0,15,16.0,164,0.24848484848484848,660,16.336363636363636,7.138374655647382,32,0,0.0,8,16.0,10,0.3125,32,15.6875,5.77734375,15,0,,0.0,0.06401515151515152,0.648863636363636,0.2553342946736684,0,0,0,0,1,
has_antidepressant_med,660,0,0.0,2,0.0,645,0.9772727272727273,660,0.022727272727272728,0.02221074380165289,32,0,0.0,2,0.0,31,0.96875,32,0.03125,0.0302734375,2,1,1,0.0,0.008522727272727293,0.008522727272727272,0.052611341480189144,0,0,0,0,1,
has_antihypertensive_med,660,0,0.0,2,0.0,588,0.8909090909090909,660,0.10909090909090909,0.09719008264462807,32,0,0.0,2,0.0,30,0.9375,32,0.0625,0.05859375,2,1,1,0.0,0.04659090909090913,0.046590909090909086,0.1669379170195537,0,0,0,0,1,
has_lipid_med,660,0,0.0,2,0.0,630,0.9545454545454546,660,0.045454545454545456,0.04338842975206613,32,0,0.0,2,0.0,29,0.90625,32,0.09375,0.0849609375,2,1,1,0.0,0.048295454545454586,0.048295454545454544,0.19064454790487187,0,0,0,0,1,
high_cholesterol,660,0,0.0,2,0.0,574,0.8696969696969697,660,0.1303030303030303,0.11332415059687785,32,0,0.0,2,0.0,26,0.8125,32,0.1875,0.15234375,2,1,1,0.0,0.057196969696969746,0.05719696969696969,0.15693451745099127,0,0,0,0,1,
homeowner,660,0,0.0,2,1.0,590,0.8939393939393939,660,0.8939393939393939,0.09481175390266297,32,0,0.0,2,1.0,30,0.9375,32,0.9375,0.05859375,2,1,1,0.0,0.04356060606060608,0.04356060606060608,0.1572854106388797,0,0,0,0,1,
hypertension,660,0,0.0,2,0.0,367,0.556060606060606,660,0.44393939393939397,0.24685720844811757,32,0,0.0,2,0.0,17,0.53125,32,0.46875,0.2490234375,2,1,1,0.0,0.024810606060606033,0.024810606060606033,0.049826891236225794,0,0,0,0,1,
libra_supported_late_life_raw,660,0,0.0,32,0.0,195,0.29545454545454547,660,1.5686363636363632,1.8462132920110192,32,0,0.0,12,0.0,7,0.21875,32,1.73125,1.3783984375,33,0,,0.0,0.07670454545454547,0.1626136363636368,0.12806582298687125,0,0,0,0,1,
libra_supported_raw,660,0,0.0,59,1.6,91,0.13787878787878788,660,2.6425757575757576,3.1587782139577594,32,0,0.0,17,3.7,4,0.125,32,2.83125,1.9596484375000003,59,0,,0.0,0.012878787878787878,0.18867424242424224,0.11793952399911074,0,0,0,0,1,
libra_supported_rescaled_0_100,660,0,0.0,69,0.0,85,0.12878787878787878,660,24.759626436781613,261.6761827568942,32,0,0.0,20,31.896551724137932,4,0.125,32,25.546875000000004,175.66076906909558,70,0,,0.0,0.0037878787878787845,0.787248563218391,0.05323763908576525,0,0,0,0,1,
lifestyle_risk_count,660,0,0.0,10,0.33333333333333337,314,0.47575757575757577,660,0.6146464646464648,0.24948245077032963,32,0,0.0,5,0.33333333333333337,18,0.5625,32,0.5729166666666667,0.25857204861111116,10,1,1,0.0,0.08674242424242423,0.04172979797979803,0.08279538484086871,0,0,0,0,1,
lives_alone,660,0,0.0,2,0.0,621,0.9409090909090909,660,0.05909090909090909,0.05559917355371902,32,0,0.0,2,0.0,30,0.9375,32,0.0625,0.05859375,2,1,1,0.0,0.003409090909090917,0.0034090909090909102,0.01426704346954461,0,0,0,0,1,
married_homeowner,660,0,0.0,2,1.0,450,0.6818181818181818,660,0.6818181818181818,0.21694214876033058,32,0,0.0,2,1.0,25,0.78125,32,0.78125,0.1708984375,2,1,1,0.0,0.09943181818181823,0.09943181818181823,0.22579470401506938,0,0,0,0,1,
metabolic_risk_count,660,0,0.0,5,1.0,297,0.45,660,0.8803030303030303,0.6265817263544535,32,0,0.0,4,1.0,12,0.375,32,0.9375,0.80859375,5,1,1,0.0,0.07500000000000001,0.057196969696969746,0.0675204792042563,0,0,0,0,1,
modifiable_risk_core_count,660,0,0.0,6,2.0,187,0.2833333333333333,660,1.9166666666666667,1.606691919191919,32,0,0.0,5,2.0,15,0.46875,32,2.0625,0.99609375,6,1,1,0.0,0.18541666666666667,0.14583333333333326,0.12783583044363328,0,0,0,0,1,
partnered,660,0,0.0,2,1.0,477,0.7227272727272728,660,0.7227272727272728,0.20039256198347105,32,0,0.0,2,1.0,25,0.78125,32,0.78125,0.1708984375,2,1,1,0.0,0.058522727272727226,0.058522727272727226,0.13582582260539278,0,0,0,0,1,
pulse,660,0,0.0,56,60.0,40,0.06060606060606061,660,65.67424242424242,114.73176078971532,32,0,0.0,25,71.0,2,0.0625,32,68.4375,144.12109375,57,0,,0.0,0.0018939393939393923,2.763257575757578,0.24289014150582722,0,0,0,0,1,
ses_score,660,0,0.0,36,0.6566233102227473,118,0.1787878787878788,660,0.5700887713317246,0.1612059236086842,32,0,0.0,13,0.6566233102227473,7,0.21875,32,0.5245561119326877,0.11091555857024782,37,0,,0.0,0.0399621212121212,0.045532659399036945,0.12344019541214439,0,0,0,0,1,
social_isolation_score,660,0,0.0,4,1.0,414,0.6272727272727273,660,1.121212121212121,0.4307621671258034,32,0,0.0,4,1.0,22,0.6875,32,1.125,0.484375,4,1,1,0.0,0.060227272727272685,0.0037878787878788955,0.005599741432309455,0,0,0,0,1,
social_structural_engagement,660,0,0.0,5,0.6666666666666666,421,0.6378787878787879,660,0.6308080808080808,0.04551550862156923,32,0,0.0,3,0.6666666666666666,22,0.6875,32,0.6458333333333333,0.03428819444444445,5,1,1,0.0,0.049621212121212066,0.015025252525252442,0.07521860168496748,0,0,0,0,1,
systolic_bp,660,0,0.0,89,140.0,35,0.05303030303030303,660,133.53333333333333,307.7579797979798,32,0,0.0,25,130.0,4,0.125,32,137.25,202.3125,89,0,,0.0,0.07196969696969696,3.7166666666666686,0.23273061422584906,0,0,0,0,1,
vascular_risk_count,660,0,0.0,6,1.0,207,0.31363636363636366,660,1.5333333333333334,1.3367676767676768,32,0,0.0,5,1.0,12,0.375,32,1.65625,0.9130859375,6,1,1,0.0,0.06136363636363634,0.12291666666666656,0.11589071469959135,0,0,0,0,1,
vascular_treatment_gap,660,0,0.0,4,0.0,378,0.5727272727272728,660,0.4909090909090909,0.38628099173553715,32,0,0.0,3,0.0,17,0.53125,32,0.53125,0.3740234375,4,1,1,0.0,0.04147727272727275,0.040340909090909094,0.06542849316124447,0,0,0,0,1,
weight_kg,660,0,0.0,414,70.76040972,8,0.012121212121212121,660,77.48033772514697,514.7472033344477,32,0,0.0,31,66.67807839000001,2,0.0625,32,78.52143321265626,373.32729162025373,430,0,,0.0,0.05037878787878788,1.0410954875092955,0.04940613300112042,0,0,0,0,1,
