column,train_non_missing_n,train_missing_n,train_missing_fraction,train_unique_non_missing_n,train_mode_value,train_mode_count,train_mode_fraction,train_numeric_observed_n,train_numeric_mean,train_numeric_variance,test_non_missing_n,test_missing_n,test_missing_fraction,test_unique_non_missing_n,test_mode_value,test_mode_count,test_mode_fraction,test_numeric_observed_n,test_numeric_mean,test_numeric_variance,combined_unique_non_missing_n,mode_comparison_eligible,mode_value_match,missing_fraction_abs_diff,mode_fraction_abs_diff,numeric_mean_abs_diff,numeric_standardized_mean_diff,missingness_shift_flag,mode_shift_flag,numeric_mean_shift_flag,train_test_shift_flag,keep_for_modeling,drop_reason
alcohol_years_since_end,16,714,0.9780821917808219,13,31.0,2,0.125,16,21.625,157.234375,1,87,0.9886363636363636,1,39.0,1,1.0,1,39.0,,14,0,,0.01055417185554175,0.875,17.375,1.3856420803936946,0,0,1,1,0,high_missingness
smoking_years_since_quit,142,588,0.8054794520547945,46,40.0,14,0.09859154929577464,142,34.605633802816904,155.23884149970246,27,61,0.6931818181818182,22,25.0,3,0.1111111111111111,27,35.666666666666664,240.5185185185185,52,0,,0.11229763387297631,0.012519561815336464,1.0610328638497606,0.07542743397860184,1,0,0,1,0,high_missingness
alcohol_abuse_duration_years,13,717,0.9821917808219178,8,10.0,3,0.23076923076923078,13,17.076923076923077,66.07100591715977,0,88,1.0,0,,0,,0,,,8,1,,0.017808219178082174,,,,0,0,0,0,0,high_missingness
alcohol_drinks_per_day,13,717,0.9821917808219178,6,3.0,4,0.3076923076923077,13,5.076923076923077,5.91715976331361,0,88,1.0,0,,0,,0,,,6,1,,0.017808219178082174,,,,0,0,0,0,0,high_missingness
smoking_duration_years,97,633,0.8671232876712329,33,10.0,20,0.20618556701030927,97,19.391752577319586,193.76405569135935,13,75,0.8522727272727273,8,30.0,3,0.23076923076923078,13,15.307692307692308,122.98224852071006,35,0,,0.01485056039850563,0.024583663758921515,4.084060269627278,0.3245273938768086,0,0,0,0,0,high_missingness
smoking_packs_per_day,97,633,0.8671232876712329,11,1.0,41,0.422680412371134,97,1.2144329896907216,0.8966989053034328,13,75,0.8522727272727273,7,0.0,3,0.23076923076923078,13,1.6153846153846154,6.544378698224853,12,0,,0.01485056039850563,0.19191118160190324,0.40095162569389386,0.20786868066412162,0,0,0,0,0,high_missingness
work_history_sufficient,220,510,0.6986301369863014,2,1.0,215,0.9772727272727273,220,0.9772727272727273,0.02221074380165289,31,57,0.6477272727272727,2,1.0,29,0.9354838709677419,31,0.9354838709677419,0.06035379812695108,2,1,1,0.05090286425902868,0.04178885630498541,0.04178885630498541,0.20567366891360236,0,0,0,0,0,mode_dominance
hyperglycemia_status,456,274,0.37534246575342467,2,0.0,404,0.8859649122807017,456,0.11403508771929824,0.1010310864881502,49,39,0.4431818181818182,2,0.0,42,0.8571428571428571,49,0.14285714285714285,0.12244897959183677,2,1,1,0.0678393524283935,0.028822055137844638,0.02882205513784461,0.0862224872910281,0,0,0,0,0,mode_dominance
alcohol_burden,504,226,0.3095890410958904,14,0.0,491,0.9742063492063492,504,-0.005095920401346,0.006810624705898085,57,31,0.3522727272727273,2,0.0,56,0.9824561403508771,57,-0.02408718934217353,0.03249079066272022,15,0,,0.04268368617683688,0.008249791144527951,0.018991268940827533,0.13547678639752153,0,0,0,0,0,mode_dominance
alcohol_abuse_history,510,220,0.3013698630136986,2,0.0,491,0.9627450980392157,510,0.03725490196078431,0.03586697424067666,57,31,0.3522727272727273,2,0.0,56,0.9824561403508771,57,0.017543859649122806,0.017236072637734686,2,1,1,0.05090286425902868,0.01971104231166143,0.019711042311661507,0.12096643115197485,0,0,0,0,0,mode_dominance
current_alcohol_abuse,510,220,0.3013698630136986,2,0.0,504,0.9882352941176471,510,0.011764705882352941,0.011626297577854673,57,31,0.3522727272727273,1,0.0,57,1.0,57,0.0,0.0,2,1,1,0.05090286425902868,0.0117647058823529,0.011764705882352941,0.1543033499620919,0,0,0,0,0,mode_dominance
current_smoking,510,220,0.3013698630136986,2,0.0,454,0.8901960784313725,510,0.10980392156862745,0.09774702037677815,57,31,0.3522727272727273,2,0.0,52,0.9122807017543859,57,0.08771929824561403,0.08002462296091105,2,1,1,0.05090286425902868,0.02208462332301342,0.02208462332301342,0.0740753565531067,0,0,0,0,0,mode_dominance
retired,717,13,0.01780821917808219,2,1.0,570,0.7949790794979079,717,0.7949790794979079,0.1629873426585669,88,0,0.0,2,1.0,72,0.8181818181818182,88,0.8181818181818182,0.14876033057851237,2,1,1,0.01780821917808219,0.023202738683910318,0.023202738683910318,0.05876958667691218,0,0,0,0,0,mode_dominance
retired_lives_alone,717,13,0.01780821917808219,2,0.0,677,0.9442119944211994,717,0.05578800557880056,0.052675704012340265,88,0,0.0,2,0.0,86,0.9772727272727273,88,0.022727272727272728,0.02221074380165289,2,1,1,0.01780821917808219,0.033060732851527885,0.03306073285152783,0.17085427850150642,0,0,0,0,0,mode_dominance
obesity,729,1,0.0013698630136986301,2,0.0,556,0.7626886145404664,729,0.23731138545953362,0.1809946917908102,88,0,0.0,2,0.0,71,0.8068181818181818,88,0.19318181818181818,0.15586260330578516,2,1,1,0.0013698630136986301,0.04412956727771533,0.04412956727771544,0.1075280297441916,0,0,0,0,0,mode_dominance
community_dwelling,730,0,0.0,2,1.0,699,0.9575342465753425,730,0.9575342465753425,0.04066241321073372,88,0,0.0,2,1.0,83,0.9431818181818182,88,0.9431818181818182,0.053589876033057864,2,1,1,0.0,0.014352428393524241,0.014352428393524241,0.0661141521555601,0,0,0,0,0,mode_dominance
depression,730,0,0.0,2,0.0,613,0.8397260273972603,730,0.16027397260273973,0.13458622630887596,88,0,0.0,2,0.0,75,0.8522727272727273,88,0.14772727272727273,0.12590392561983474,2,1,1,0.0,0.012546699875466971,0.012546699875466999,0.03476552986077264,0,0,0,0,0,mode_dominance
diabetes,730,0,0.0,2,0.0,673,0.9219178082191781,730,0.07808219178082192,0.07198536310752487,88,0,0.0,2,0.0,81,0.9204545454545454,88,0.07954545454545454,0.07321797520661155,2,1,1,0.0,0.0014632627646327112,0.001463262764632628,0.005430615046520179,0,0,0,0,0,mode_dominance
has_antidepressant_med,730,0,0.0,2,0.0,714,0.9780821917808219,730,0.021917808219178082,0.021437417902045407,88,0,0.0,2,0.0,85,0.9659090909090909,88,0.03409090909090909,0.03292871900826447,2,1,1,0.0,0.012173100871730957,0.012173100871731006,0.07383324927225371,0,0,0,0,0,mode_dominance
has_antihypertensive_med,730,0,0.0,2,0.0,642,0.8794520547945206,730,0.12054794520547946,0.10601613811221619,88,0,0.0,2,0.0,73,0.8295454545454546,88,0.17045454545454544,0.14139979338842978,2,1,1,0.0,0.04990660024906601,0.049906600249065985,0.141892406046469,0,0,0,0,0,mode_dominance
has_baseline_row,730,0,0.0,1,1.0,730,1.0,730,1.0,0.0,88,0,0.0,1,1,88,1.0,88,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
has_diabetes_med,730,0,0.0,2,0.0,721,0.9876712328767123,730,0.012328767123287671,0.012176768624507412,88,0,0.0,1,0.0,88,1.0,88,0.0,0.0,2,1,1,0.0,0.012328767123287676,0.012328767123287671,0.158004195944917,0,0,0,0,0,mode_dominance
has_lipid_med,730,0,0.0,2,0.0,690,0.9452054794520548,730,0.0547945205479452,0.05179208106586603,88,0,0.0,2,0.0,81,0.9204545454545454,88,0.07954545454545454,0.07321797520661154,2,1,1,0.0,0.024750933997509383,0.024750933997509342,0.09899975379613027,0,0,0,0,0,mode_dominance
has_screening_row,730,0,0.0,1,1.0,730,1.0,730,1.0,0.0,88,0,0.0,1,1,88,1.0,88,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
high_cholesterol,730,0,0.0,2,0.0,626,0.8575342465753425,730,0.14246575342465753,0.12216926252580221,88,0,0.0,2,0.0,76,0.8636363636363636,88,0.13636363636363635,0.11776859504132232,2,1,1,0.0,0.006102117061021151,0.006102117061021178,0.017617575617968523,0,0,0,0,0,mode_dominance
homeowner,730,0,0.0,2,1.0,643,0.8808219178082192,730,0.8808219178082192,0.10497466691686995,88,0,0.0,2,1.0,80,0.9090909090909091,88,0.9090909090909091,0.08264462809917354,2,1,1,0.0,0.028268991282689893,0.028268991282689893,0.09229678212683783,0,0,0,0,0,mode_dominance
lives_alone,730,0,0.0,2,0.0,677,0.9273972602739726,730,0.07260273972602739,0.06733158191030213,88,0,0.0,2,0.0,85,0.9659090909090909,88,0.03409090909090909,0.03292871900826446,2,1,1,0.0,0.038511830635118316,0.0385118306351183,0.1720064208222318,0,0,0,0,0,mode_dominance
partnered,730,0,0.0,2,1.0,514,0.7041095890410959,730,0.7041095890410959,0.20833927566147495,88,0,0.0,2,1.0,60,0.6818181818181818,88,0.6818181818181818,0.2169421487603306,2,1,1,0.0,0.022291407222914117,0.022291407222914117,0.048340849337931674,0,0,0,0,0,mode_dominance
screening_fallback_allowed,730,0,0.0,1,1.0,730,1.0,730,1.0,0.0,88,0,0.0,1,1,88,1.0,88,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
renal_dysfunction,510,220,0.3013698630136986,2,0.0,259,0.5078431372549019,510,0.492156862745098,0.24993848519800074,57,31,0.3522727272727273,2,1.0,31,0.543859649122807,57,0.543859649122807,0.24807633117882427,2,1,0,0.05090286425902868,0.03601651186790511,0.05170278637770903,0.10361146510944796,0,1,0,1,1,
smoking_history,510,220,0.3013698630136986,2,0.0,321,0.6294117647058823,510,0.37058823529411766,0.2332525951557093,57,31,0.3522727272727273,2,1.0,31,0.543859649122807,57,0.543859649122807,0.24807633117882427,2,1,0,0.05090286425902868,0.0855521155830753,0.17327141382868938,0.3532001959384852,0,1,0,1,1,
modifiable_risk_core_count,730,0,0.0,6,2.0,211,0.28904109589041094,730,1.941095890410959,1.600639894914618,88,0,0.0,6,3.0,25,0.2840909090909091,88,1.8977272727272727,1.5009039256198349,6,1,0,0.0,0.004950186799501821,0.04336861768368627,0.03482584132086561,0,1,0,1,1,
serum_glucose,456,274,0.37534246575342467,91,90.0,20,0.043859649122807015,456,101.73464912280701,767.8747643505694,49,39,0.4431818181818182,30,98.0,5,0.10204081632653061,49,102.59183673469387,459.62932111620154,96,0,,0.0678393524283935,0.0581811672037236,0.8571876118868573,0.03460026385725877,0,0,0,0,1,
eGFR,458,272,0.3726027397260274,455,69.4402896983642,2,0.004366812227074236,458,73.52786667875202,222.90101514163825,49,39,0.4431818181818182,48,95.20634106410154,2,0.04081632653061224,49,72.47145545639795,218.2125737102678,502,0,,0.07057907845579076,0.036449514303538,1.0564112223540718,0.0711332719428278,0,0,0,0,1,
serum_cholesterol,458,272,0.3726027397260274,158,211.0,9,0.019650655021834062,458,196.44759825327512,1586.6970357163289,49,39,0.4431818181818182,38,189.0,3,0.061224489795918366,49,182.6530612244898,1701.1653477717618,161,0,,0.07057907845579076,0.0415738347740843,13.794537028785328,0.3402242860584597,0,0,0,0,1,
serum_creatinine,458,272,0.3726027397260274,17,1.0,90,0.1965065502183406,458,0.9755458515283844,0.054685837417288,49,39,0.4431818181818182,10,1.0,12,0.24489795918367346,49,1.0183673469387757,0.055785089546022494,18,0,,0.07057907845579076,0.048391408965332866,0.042821495410391375,0.18220186932786475,0,0,0,0,1,
tobacco_burden,461,269,0.3684931506849315,125,0.0,321,0.6963123644251626,461,-0.06213966859800056,0.1521520880594112,54,34,0.38636363636363635,29,0.0,26,0.48148148148148145,54,-0.11636815018892673,0.5601474122577283,145,0,,0.01787048567870486,0.2148308829436812,0.054228481590926164,0.09086803199121066,0,0,0,0,1,
heart_disease,510,220,0.3013698630136986,2,1.0,328,0.6431372549019608,510,0.6431372549019608,0.22951172625913113,57,31,0.3522727272727273,2,1.0,42,0.7368421052631579,57,0.7368421052631579,0.1939058171745152,2,1,1,0.05090286425902868,0.09370485036119702,0.09370485036119702,0.20365385963697305,0,0,0,0,1,
years_retired,570,160,0.2191780821917808,45,13.0,34,0.05964912280701754,570,11.35438596491228,78.44283164050478,72,16,0.18181818181818182,27,9.0,7,0.09722222222222222,72,11.805555555555555,64.51774691358024,46,0,,0.037359900373598987,0.03757309941520468,0.4511695906432749,0.053363790351835985,0,0,0,0,1,
education_retired,717,13,0.01780821917808219,15,0.0,147,0.20502092050209206,717,12.98744769874477,48.944054434154395,88,0,0.0,12,18.0,22,0.25,88,13.375,45.62073863636363,16,0,,0.01780821917808219,0.04497907949790794,0.38755230125523,0.0563612452124207,0,0,0,0,1,
BMI,729,1,0.0013698630136986301,707,24.36599047268668,3,0.00411522633744856,729,27.78410196086945,116.25545652047508,88,0,0.0,88,29.343113615912802,1,0.011363636363636364,88,28.311625673655,182.08643516557194,790,0,,0.0013698630136986301,0.007248410026187804,0.5275237127855519,0.043191656912028496,0,0,0,0,1,
