feature,importance
cdrsb,23.609964711271648
logical_memory_delayed,6.717651810745626
plasma_ptau217_abeta42_ratio,4.685973462985488
plasma_abeta42_abeta40_ratio,3.590103552819734
plasma_ptau217,3.572134410735066
logical_memory_retention_ratio,3.2183549118461356
adas13_total,3.083252138843679
logical_memory_immediate,2.7928737634522722
plasma_abeta42,2.352336078220699
adas11_total,2.3439077481593436
adas_q4_q14_delta,2.294446726943475
baseline_headache,1.768131855227568
baseline_musculoskeletal_pain,1.6849173168071196
faq_total,1.6619036070397093
csf_tau_abeta42_ratio,1.64349347588375
faq_any_impairment,1.6404750289110837
baseline_blurred_vision,1.5996837204084016
vitamin_b12,1.5616285970706758
mmse_total,1.5396467852077884
baseline_fall,1.4099420841774004
csf_ptau_abeta42_ratio,1.393968301631546
baseline_insomnia,1.3393511813882761
gds_depression_severity,1.333724682961091
baseline_depressed_mood,1.313054859809586
hachinski_hypertension_history,1.3120415531812597
somatic_complaints,1.274206597822932
trail_a_time,1.2281186494468828
hemoglobin,1.2075936766224653
faq_reminders,1.1546782553247688
faq_events,1.1064182387294839
hachinski_total_score,1.0354684968914067
csf_abeta42,0.9623410783365115
csf_ptau_tau_ratio,0.9582504574546103
faq_forms,0.9345589407771321
csf_ptau,0.9321064907120855
csf_abeta42_abeta40_ratio,0.8956075519504054
faq_travel,0.8292896673801288
faq_finances,0.8169274353633135
csf_tau,0.7437302296812145
faq_meal_prep,0.7228497366106379
symptom_burden_baseline,0.719492595192776
csf_abeta40,0.7124220195916426
faq_shopping,0.6901917286549715
npi_sleep_item_score,0.6755391323707245
neurovascular_burden,0.5802893019874377
npi_depression_item_score,0.5715414218725459
faq_tv,0.4874846158954657
faq_games,0.43785035199257993
delayed_cue_used,0.27398470939318126
faq_beverages,0.23565670959610863
physical_heart_exam_abnormal,0.13145213546673698
gait_abnormality,0.09864042381227298
peripheral_vascular_exam_abnormal,0.06260986825733558
auditory_impairment,0.057737117083831314
