feature,importance
cdrsb,15.225695234345597
logical_memory_delayed,5.0742158330892
logical_memory_retention_ratio,4.113126293118894
plasma_ptau217_abeta42_ratio,4.082597321645521
plasma_ptau217,3.4226236098742477
plasma_abeta42_abeta40_ratio,3.1903020447981185
adas13_total,3.180202374791296
logical_memory_immediate,3.140993269158911
adas11_total,2.7614569303014336
trail_a_time,2.7552075557485947
adas_q4_q14_delta,2.6335882422129697
csf_tau_abeta42_ratio,2.245731260896047
csf_ptau_abeta42_ratio,2.044980567679016
vitamin_b12,2.04233363308909
csf_tau,1.9540522112721816
plasma_abeta42,1.9040518811976797
baseline_musculoskeletal_pain,1.8929128059283182
csf_ptau_tau_ratio,1.736901012208066
faq_any_impairment,1.7211784073564727
mmse_total,1.6340462954722565
csf_abeta42,1.6181304968237502
baseline_depressed_mood,1.6169184292622663
hachinski_hypertension_history,1.591367793478843
baseline_headache,1.5856846106589428
faq_total,1.576724498150642
hemoglobin,1.5316278692536942
baseline_blurred_vision,1.4300888206919846
csf_ptau,1.4291540045524942
baseline_insomnia,1.369282448655332
gds_depression_severity,1.345693507118353
somatic_complaints,1.274143340480271
faq_forms,1.243463736445394
hachinski_total_score,1.1696054844517716
baseline_fall,1.1260879493717941
csf_abeta42_abeta40_ratio,1.0981599631884638
faq_finances,1.0973294370270297
faq_events,1.0351746016657342
neurovascular_burden,1.004532856224723
symptom_burden_baseline,0.9786095172866747
faq_reminders,0.978497557432339
faq_tv,0.9158689628369997
npi_sleep_item_score,0.8739136902591771
csf_abeta40,0.84865561935799
faq_travel,0.75911485265986
faq_games,0.7216546395856951
npi_depression_item_score,0.576460060103649
faq_meal_prep,0.5743733022340594
faq_shopping,0.5645713819534468
faq_beverages,0.29530682111320694
auditory_impairment,0.2913658934431598
physical_heart_exam_abnormal,0.2257168123998543
delayed_cue_used,0.22052873487412167
gait_abnormality,0.1479075451873312
peripheral_vascular_exam_abnormal,0.12808797758704
