feature,importance
cdrsb,24.088827149532634
logical_memory_delayed,6.165826723848022
plasma_ptau217_abeta42_ratio,4.710674216164718
plasma_ptau217,3.5190568307199634
adas13_total,3.269375117666087
plasma_abeta42_abeta40_ratio,3.165571881836825
logical_memory_retention_ratio,2.8969299801950705
logical_memory_immediate,2.6641370623376033
faq_any_impairment,2.5143909793645034
adas_q4_q14_delta,2.3901422633878875
csf_tau_abeta42_ratio,2.2274218675935247
csf_ptau_abeta42_ratio,2.1475459389324136
baseline_musculoskeletal_pain,2.092406236814899
adas11_total,2.082500407415096
plasma_abeta42,1.71315116901483
faq_total,1.5955224887654818
baseline_depressed_mood,1.5597469535529764
baseline_blurred_vision,1.4465607559366984
baseline_insomnia,1.4135818420542563
baseline_fall,1.3814192983893274
hachinski_hypertension_history,1.355036869370423
vitamin_b12,1.3406633143812399
baseline_headache,1.2739519866572704
somatic_complaints,1.224951272724041
trail_a_time,1.2214752335683057
csf_ptau,1.1944126223989537
faq_events,1.1896756029561206
csf_abeta42,1.1872027599347388
faq_forms,1.168767217686041
hemoglobin,1.1590523986174346
csf_tau,1.06480749658907
csf_ptau_tau_ratio,1.0228039888341613
hachinski_total_score,1.016972353223877
faq_reminders,0.978752853421469
faq_finances,0.8835356103867114
mmse_total,0.8622741838496486
faq_games,0.8201828464588903
faq_travel,0.7649183906636292
npi_depression_item_score,0.7562145104094309
neurovascular_burden,0.752874264941794
symptom_burden_baseline,0.7197483106809959
gds_depression_severity,0.68622079230691
faq_meal_prep,0.6538144214691182
faq_shopping,0.643464685136619
npi_sleep_item_score,0.5983492776386823
faq_tv,0.52349329491942
csf_abeta42_abeta40_ratio,0.5021815502808047
csf_abeta40,0.4667491211166105
faq_beverages,0.2994879197379118
delayed_cue_used,0.22866393279665115
physical_heart_exam_abnormal,0.15467593080768252
auditory_impairment,0.1093151610707018
gait_abnormality,0.07013880608287766
peripheral_vascular_exam_abnormal,0.0603818553589557
