feature,importance
cdrsb,28.762831266711895
logical_memory_delayed,5.98107924093109
plasma_ptau217_abeta42_ratio,3.76419367127721
plasma_ptau217,3.256504819506992
adas13_total,3.166619989502867
logical_memory_immediate,2.698557782020553
logical_memory_retention_ratio,2.681553032287064
plasma_abeta42_abeta40_ratio,2.6392670696264746
faq_any_impairment,2.5782467283236064
adas11_total,2.1453087020176094
adas_q4_q14_delta,1.967834368783415
csf_tau_abeta42_ratio,1.965429737756823
plasma_abeta42,1.6608325499485281
csf_ptau_abeta42_ratio,1.3425047364989537
systolic_bp,1.2931256839870597
faq_total,1.2781617669425815
faq_reminders,1.1922337399876597
tobacco_burden,1.1805903846516108
smoking_years_since_quit,0.8896178892695346
faq_events,0.8699929520347023
serum_cholesterol,0.8611828888201678
faq_forms,0.8404461798156362
pulse,0.7641860642709952
hachinski_hypertension_history,0.7459826471266296
weight_kg,0.7152260530490075
trail_a_time,0.7082541521891733
csf_tau,0.6986076868756192
eGFR,0.6852327341004545
vitamin_b12,0.6713639020047245
diastolic_bp,0.6627371513276941
csf_abeta42,0.6307772232206179
csf_ptau_tau_ratio,0.6276669512674703
mmse_total,0.6275251456051848
smoking_history,0.6210515871741951
BMI,0.6090947961827577
current_smoking,0.6002779449516711
symptom_burden_baseline,0.5974957158155471
baseline_insomnia,0.5766243753579641
years_retired,0.5588505620839593
baseline_musculoskeletal_pain,0.5484145185745055
serum_glucose,0.5409905499758328
csf_ptau,0.5343631947568648
somatic_complaints,0.533276145232384
education_years,0.5140356680570005
hemoglobin,0.5122763238045389
height_m,0.5005658560082382
ses_score,0.49669868077021234
alcohol_burden,0.48305248182193106
renal_dysfunction,0.4765891790737962
baseline_depressed_mood,0.4490711294772545
gds_depression_severity,0.44545211823003755
baseline_blurred_vision,0.4168675745145795
heart_disease,0.3973442967562454
hachinski_total_score,0.38733263441887666
libra_supported_raw,0.3836569495730507
faq_finances,0.3773599724205591
faq_tv,0.37682025126907404
npi_sleep_item_score,0.3706550507124225
work_history_sufficient,0.370093697081006
baseline_fall,0.36440466802827487
baseline_headache,0.34259458448237623
faq_games,0.3311623706300556
npi_depression_item_score,0.3297384412840862
faq_travel,0.3196059159760106
serum_creatinine,0.29094797581426823
libra_supported_late_life_raw,0.27668733633531944
hyperglycemia_status,0.26975646294197453
education_retired,0.2670500189527724
alcohol_abuse_history,0.2349522658003041
libra_supported_rescaled_0_100,0.23382379735889858
vascular_risk_count,0.2295889804951921
lifestyle_risk_count,0.22902370576493838
faq_shopping,0.21897785382796825
faq_meal_prep,0.21087325750104374
smoking_duration_years,0.18933002716835173
obesity,0.18652380706019495
csf_abeta40,0.18211206007219108
vascular_treatment_gap,0.16485368575699672
social_isolation_score,0.1648042283698788
metabolic_risk_count,0.15123268649077587
modifiable_risk_core_count,0.14735899653736148
high_cholesterol,0.13845230266228148
social_structural_engagement,0.13736593285244697
csf_abeta42_abeta40_ratio,0.12241680724485204
faq_beverages,0.1110001028001029
smoking_packs_per_day,0.10564699090141934
neurovascular_burden,0.10373290118311371
retired,0.09722180267990706
hypertension,0.09580201476728392
has_antihypertensive_med,0.07924448879288605
physical_heart_exam_abnormal,0.07542783059403617
delayed_cue_used,0.07091836468562211
has_lipid_med,0.0580710116983152
partnered,0.042547682316616965
auditory_impairment,0.03831746612883534
retired_lives_alone,0.024875530622550608
diabetes,0.022876834231661664
has_antidepressant_med,0.02080576968473882
gait_abnormality,0.017767194575546288
married_homeowner,0.014980618198157474
homeowner,0.014705839854977065
lives_alone,0.014498014245970409
depression,0.0124028781168723
peripheral_vascular_exam_abnormal,0.012058771783244193
community_dwelling,0.0014735768951926907
