feature,importance
systolic_bp,8.07842113045039
height_m,8.06583660242345
pulse,7.4624460274843285
diastolic_bp,6.759363530155731
weight_kg,6.520406668762869
BMI,6.143364099082952
eGFR,6.081064127146503
years_retired,5.9424170582592435
serum_glucose,4.559540413728665
serum_cholesterol,3.6578845061798235
libra_supported_rescaled_0_100,2.927480127154708
ses_score,2.8934725176952805
education_years,2.6052096667584594
serum_creatinine,2.466322670608972
libra_supported_late_life_raw,2.3382344668396007
libra_supported_raw,2.0658305301001914
lifestyle_risk_count,1.982401227171448
smoking_years_since_quit,1.8907095313894142
education_retired,1.6068697321725316
tobacco_burden,1.3327011108328035
has_antihypertensive_med,1.3260336256574146
metabolic_risk_count,1.058265140055747
partnered,0.9262708527913663
vascular_treatment_gap,0.8623543748638433
depression,0.8265963297700898
social_structural_engagement,0.7662260103631606
vascular_risk_count,0.7247757915852235
smoking_duration_years,0.6983262180487764
married_homeowner,0.6921585926208056
heart_disease,0.6835774760611364
modifiable_risk_core_count,0.68018974106079
smoking_packs_per_day,0.6259934675798325
alcohol_burden,0.4598382402339462
has_lipid_med,0.4242074335471475
renal_dysfunction,0.4064511955842268
social_isolation_score,0.37606419385634393
hyperglycemia_status,0.3468603216088456
work_history_sufficient,0.3014192634384743
retired,0.27299659866524173
community_dwelling,0.2675870790293252
alcohol_abuse_history,0.23390218495053428
smoking_history,0.22740165648168156
current_smoking,0.21256831286570677
retired_lives_alone,0.19891649211867835
current_alcohol_abuse,0.16080141004307852
obesity,0.12673432761743908
high_cholesterol,0.1244071607601096
alcohol_abuse_duration_years,0.12176628942049457
homeowner,0.09280114854260677
hypertension,0.09270295496583263
lives_alone,0.07820267752992321
alcohol_years_since_end,0.07426122600550603
has_antidepressant_med,0.0631630901829334
alcohol_drinks_per_day,0.03391964194090337
has_diabetes_med,0.029546801569882507
diabetes,0.022736934185579587
has_baseline_row,0.0
has_screening_row,0.0
screening_fallback_allowed,0.0
