feature,importance
cdrsb,20.21993626029547
logical_memory_delayed,6.512175864976841
plasma_ptau217,2.923038631778738
plasma_ptau217_abeta42_ratio,2.903231519359391
adas13_total,2.740961077969813
logical_memory_retention_ratio,2.6564353101267986
plasma_abeta42_abeta40_ratio,2.6358754632579764
logical_memory_immediate,2.4939705795251776
faq_any_impairment,2.04865476762939
adas_q4_q14_delta,1.8547375598734377
mmse_total,1.6616141826306638
faq_total,1.5922077407908635
adas11_total,1.4256038794579946
plasma_abeta42,1.3708257544476585
hachinski_hypertension_history,1.2300254437982834
csf_ptau_abeta42_ratio,1.1266104718820116
height_m,1.0595428529904587
faq_forms,1.0405750356066439
gds_depression_severity,1.007593566019144
diastolic_bp,0.951043280016432
csf_tau_abeta42_ratio,0.9400247819649185
years_retired,0.933058287668298
trail_a_time,0.860188315864262
faq_reminders,0.8210644232391522
BMI,0.810996506936562
weight_kg,0.7990828648704792
csf_abeta42,0.7814222402725995
eGFR,0.7784142084485884
tobacco_burden,0.7445666600830598
hachinski_total_score,0.7403492893420931
hemoglobin,0.7382545832964957
serum_cholesterol,0.6873560497612776
alcohol_burden,0.6725753740559106
current_alcohol_abuse,0.6560979520208226
vitamin_b12,0.6392281636420056
hachinski_stroke_history,0.633094575076845
pulse,0.62529945676384
csf_tau,0.6153845013134837
csf_ptau_tau_ratio,0.6055674828517074
smoking_history,0.5813255560920216
baseline_depressed_mood,0.5771285115208613
csf_ptau,0.5764023933855383
csf_abeta42_abeta40_ratio,0.572583146950832
baseline_insomnia,0.5585611026462765
baseline_musculoskeletal_pain,0.5571503854131674
ses_score,0.5523682708103352
somatic_complaints,0.5511715786650933
vascular_treatment_gap,0.5439063096891926
renal_dysfunction,0.5282874748690995
systolic_bp,0.5254058337571049
faq_shopping,0.5146802251134921
faq_events,0.5117388125480796
metabolic_risk_count,0.49700911469633235
faq_finances,0.4959421774443453
heart_disease,0.4941694674508249
baseline_headache,0.49338912614738517
education_retired,0.47886439116522894
libra_supported_late_life_raw,0.4719328093997285
faq_travel,0.42200886214400335
libra_supported_raw,0.4192095651933247
alcohol_abuse_history,0.4186636144822077
serum_glucose,0.4161715354158245
education_years,0.4042142878109124
baseline_chest_pain,0.3977157263966703
smoking_years_since_quit,0.3949484646466899
smoking_duration_years,0.3815408501135987
baseline_blurred_vision,0.3771159267614027
social_structural_engagement,0.37429527681373126
current_smoking,0.36592368680106896
hyperglycemia_status,0.3587937191496811
faq_tv,0.35632621679770526
libra_supported_rescaled_0_100,0.35278475028856404
baseline_vomiting,0.3467714738241551
obesity,0.34507177520520543
faq_meal_prep,0.3422958500883372
modifiable_risk_core_count,0.34161047793755894
neurovascular_burden,0.3409938570875582
csf_abeta40,0.34095397949914047
baseline_fall,0.3374594929945359
social_isolation_score,0.33294369916356265
vascular_risk_count,0.32078587585302965
serum_creatinine,0.313998549172069
lifestyle_risk_count,0.3098746368617317
faq_games,0.3037893377205318
smoking_packs_per_day,0.29333374003265467
NPIK1,0.2756091002811626
has_lipid_med,0.25448045429160715
retired,0.22532590498428479
has_antihypertensive_med,0.22229808710244092
hypertension,0.21955521676190143
NPID2,0.21922525320217434
baseline_stroke,0.20884063843785944
NPIK9A,0.20693177772019156
NPIK7,0.20551272410357066
NPIK6,0.18491721705652509
lives_alone,0.18454899797513852
NPIK2,0.1813065164953363
NPIK4,0.1809384888303335
NPID3,0.16434245015004048
symptom_burden_baseline,0.15982224262812536
npi_sleep_item_score,0.15250244587364972
NPID5,0.14510051203482338
npi_sleep_symptom_count,0.14253119310998422
npi_depression_symptom_count,0.13786529393805666
retired_lives_alone,0.13505704315390393
depression,0.13497261505143582
NPID8,0.13240510767058303
faq_beverages,0.13158291291177676
NPIK9B,0.12991939467758584
NPID1,0.12838836144385982
symptom_burden_current,0.1260677167452256
partnered,0.12489941713318894
NPID9B,0.12107692937399535
NPIK3,0.11810674279383367
NPIK9C,0.11440236482747357
NPID4,0.11121453904529126
NPID6,0.11117574612394013
NPID9C,0.11008288913602549
high_cholesterol,0.10890097894541743
NPIK8,0.10788426939915716
NPID9A,0.10425044940327395
NPID7,0.10272087917912531
npi_depression_item_score,0.09718824936719293
gait_abnormality,0.08755467504145018
married_homeowner,0.07916720159084417
auditory_impairment,0.07617531285369425
delayed_cue_used,0.0661758640942082
homeowner,0.06554209799637445
alcohol_years_since_end,0.06314022514975054
peripheral_vascular_exam_abnormal,0.03955195483859457
physical_heart_exam_abnormal,0.03689196966471029
alcohol_abuse_duration_years,0.03467731530720359
fall_symptom,0.029480600806863776
alcohol_drinks_per_day,0.028303332552990397
NPIK5,0.02365442039923437
has_antidepressant_med,0.021298111246848512
insomnia_symptom,0.017348732476339772
npi_sleep_severity,0.017011217562740526
has_diabetes_med,0.015691821392244842
diabetes,0.01484217457976567
community_dwelling,0.013921763509869997
depressed_mood_symptom,0.01388345657134719
work_history_sufficient,0.0022913705769718193
headache_symptom,0.0018311761862120398
blurred_vision_symptom,0.001317208316270413
has_screening_row,0.0
screening_fallback_allowed,0.0
has_baseline_row,0.0
chest_pain_symptom,0.0
npi_depression_severity,0.0
musculoskeletal_pain_symptom,0.0
