feature,importance
height_m,6.950225842318318
systolic_bp,6.677560032189317
pulse,6.620099400697038
weight_kg,5.944908126092374
diastolic_bp,5.533848177351697
BMI,5.494761620401409
years_retired,5.231176469148129
eGFR,5.038019692206012
serum_cholesterol,4.198179095108029
serum_glucose,3.9773416291790014
education_years,3.376618195098535
ses_score,3.1704008293703945
libra_supported_rescaled_0_100,2.9442923811213353
serum_creatinine,2.832857452764824
education_retired,2.075104619550257
libra_supported_late_life_raw,1.9809066653852851
libra_supported_raw,1.90952581743691
tobacco_burden,1.7515822371460175
lifestyle_risk_count,1.7117006128947527
hyperglycemia_status,1.6093855771242658
heart_disease,1.570410123580219
smoking_years_since_quit,1.3474313532883406
alcohol_abuse_history,1.2501916311262902
modifiable_risk_core_count,1.231691213503741
vascular_risk_count,1.2100632486793637
vascular_treatment_gap,1.1935667778145589
metabolic_risk_count,1.1480463604775992
renal_dysfunction,1.1273078276684652
social_structural_engagement,1.0399194151351399
depression,0.8605829186216436
partnered,0.8429981528873125
married_homeowner,0.7475050261059388
smoking_duration_years,0.7161770905409013
retired,0.709706642594678
alcohol_burden,0.7057942010358847
current_smoking,0.6094850978642582
social_isolation_score,0.5798769845256198
smoking_packs_per_day,0.5613104730636956
has_antihypertensive_med,0.5530784936576125
work_history_sufficient,0.48534295934268634
retired_lives_alone,0.38896123879251576
hypertension,0.36619114631160177
obesity,0.3180857524371858
has_lipid_med,0.29643463775249845
smoking_history,0.29465128833801774
high_cholesterol,0.26918282431882695
community_dwelling,0.23877348688272876
homeowner,0.124453037023679
has_antidepressant_med,0.1152030904561536
lives_alone,0.06527240933419588
diabetes,0.0038106242547489766
