feature,importance
cdrsb,23.121052431261376
logical_memory_delayed,6.591945082862682
logical_memory_retention_ratio,3.725509553344724
adas13_total,3.1461324768521965
plasma_ptau217_abeta42_ratio,3.008633361534247
faq_any_impairment,2.728544727096291
plasma_ptau217,2.5574741011511413
adas_q4_q14_delta,2.0360382093879124
faq_total,1.891532272565246
csf_tau_abeta42_ratio,1.6733492464872888
logical_memory_immediate,1.6561036181992475
adas11_total,1.6057432837879648
vitamin_b12,1.588851980962448
csf_ptau_abeta42_ratio,1.5019763285620804
csf_ptau,1.0991382521217656
csf_ptau_tau_ratio,1.0642648274713178
csf_tau,1.0508537158291196
faq_forms,1.035445888455732
eGFR,1.027643656700452
symptom_burden_baseline,1.0072557295249147
faq_events,1.0051822527045964
serum_creatinine,0.980247621268197
years_retired,0.8974686329299211
faq_reminders,0.8889177981765517
hemoglobin,0.8783257401393432
faq_finances,0.8506630459770971
plasma_abeta42_abeta40_ratio,0.8497651397274584
serum_cholesterol,0.8297331558576115
plasma_abeta42,0.7869948807362466
baseline_musculoskeletal_pain,0.7491956866978986
weight_kg,0.7387222154368751
csf_abeta42,0.7156994082723644
faq_games,0.6980846863371377
BMI,0.6852247962917232
systolic_bp,0.6805201330011574
libra_supported_rescaled_0_100,0.6797931072886216
baseline_chest_pain,0.6733141900805095
trail_a_time,0.6722080115115712
gds_depression_severity,0.6643055944848208
height_m,0.6583500239181995
diastolic_bp,0.6177003760620783
serum_glucose,0.6091650867187767
smoking_history,0.5902170874836191
ses_score,0.5809489092639903
hyperglycemia_status,0.5508693853914651
csf_abeta42_abeta40_ratio,0.5497689808979017
mmse_total,0.5010183463524368
alcohol_abuse_history,0.49003060466371595
hachinski_hypertension_history,0.4845554114256763
vascular_risk_count,0.4655945912055959
faq_tv,0.4550402030535568
heart_disease,0.42767549511783143
education_years,0.4167508122095772
faq_shopping,0.4068992735376325
smoking_duration_years,0.4004577386082427
smoking_years_since_quit,0.39840005482679053
baseline_depressed_mood,0.39445771648820227
faq_travel,0.38084324192221414
renal_dysfunction,0.3730111974855659
pulse,0.3728534834464521
social_structural_engagement,0.3718535835940523
baseline_fall,0.3619835295139395
libra_supported_raw,0.35746545902809196
hachinski_total_score,0.34895167646277214
education_retired,0.34795703229684216
neurovascular_burden,0.34673733726178046
tobacco_burden,0.3350667106268459
baseline_headache,0.3295538325772728
baseline_blurred_vision,0.32053750330056446
baseline_insomnia,0.31133748318528315
alcohol_burden,0.28913069961435534
current_smoking,0.28151741649534745
faq_meal_prep,0.2810291219831534
modifiable_risk_core_count,0.27419720082171933
lifestyle_risk_count,0.2712117217682028
somatic_complaints,0.25422445530564153
hachinski_stroke_history,0.24787532906163853
libra_supported_late_life_raw,0.23856005988973977
npi_sleep_item_score,0.2380604689179146
faq_beverages,0.2218135856560864
NPID6,0.2136537854608366
smoking_packs_per_day,0.20977585834049126
social_isolation_score,0.2093276189787221
metabolic_risk_count,0.20734107026811072
baseline_stroke,0.20476054363861906
work_history_sufficient,0.20369585558272987
vascular_treatment_gap,0.18392744633812275
current_alcohol_abuse,0.17867103115125393
csf_abeta40,0.1747293080158161
NPID5,0.16991676497929
NPID2,0.16314366150648443
npi_depression_item_score,0.15730001485537137
NPID9A,0.1561502557018148
obesity,0.15184523556009932
NPIK9A,0.1391789224103654
retired,0.13677018519791723
baseline_vomiting,0.13559506720660858
symptom_burden_current,0.12223449236813728
NPIK1,0.1207914368167877
NPIK2,0.11915899685287783
NPIK3,0.11452632236019751
NPID8,0.10920034577605589
NPIK7,0.10343417303115676
NPIK4,0.10281882418527195
hypertension,0.09944793639991797
NPID9C,0.09840087950454171
retired_lives_alone,0.09769055461097699
NPIK9C,0.09490977218278285
NPIK6,0.08931895042665577
NPID3,0.08704096787122281
delayed_cue_used,0.08518601049666402
NPID4,0.08349833698338478
alcohol_drinks_per_day,0.07829570217478588
npi_sleep_symptom_count,0.07673642795008377
NPID9B,0.06904085276758898
depression,0.06824781876487991
physical_heart_exam_abnormal,0.06708888904154456
NPID7,0.06549934804176036
npi_depression_symptom_count,0.06393859611753545
npi_sleep_severity,0.06279074028845336
NPIK8,0.056500378270335626
homeowner,0.053569116386720926
NPIK9B,0.05267833937194114
NPID1,0.051828686590808304
has_antihypertensive_med,0.051459563048155556
married_homeowner,0.04832463182306808
gait_abnormality,0.04357080689828226
blurred_vision_symptom,0.03887924709171747
diabetes,0.036773173469868345
has_lipid_med,0.03557177164312134
partnered,0.03336493621816799
alcohol_years_since_end,0.03097475668767293
community_dwelling,0.03029335578725567
has_antidepressant_med,0.02862882294588931
alcohol_abuse_duration_years,0.027901653634729205
fall_symptom,0.022092624388070067
peripheral_vascular_exam_abnormal,0.018397734954167938
headache_symptom,0.017157210611218984
auditory_impairment,0.016222705625461083
has_diabetes_med,0.011666327481366465
NPIK5,0.010703028844385735
lives_alone,0.008028471807821874
high_cholesterol,0.004164891368706322
depressed_mood_symptom,0.00064169632653176
has_baseline_row,0.0
has_screening_row,0.0
screening_fallback_allowed,0.0
insomnia_symptom,0.0
musculoskeletal_pain_symptom,0.0
chest_pain_symptom,0.0
npi_depression_severity,0.0
