feature,importance
plasma_ptau217,7.725186900804453
baseline_musculoskeletal_pain,5.806187435586494
plasma_ptau217_abeta42_ratio,5.8001303206444526
csf_ptau_abeta42_ratio,5.677477966379482
logical_memory_delayed,5.504173269470656
plasma_abeta42_abeta40_ratio,5.3927134423520044
adas_q4_q14_delta,5.28748048253499
csf_tau_abeta42_ratio,5.027983021074273
symptom_burden_baseline,4.637307433738058
trail_a_time,4.349269504262533
plasma_abeta42,3.41219714190001
adas13_total,3.374663153066318
mri_inf_lat_ventricle_icv,3.3313137152353782
mri_wm_hypointensities_icv,3.1141537978988483
logical_memory_immediate,2.882452939926045
mri_lateral_ventricle_icv,2.6422238052120535
cdrsb,2.294046238931419
hemoglobin,2.050657251697216
csf_ptau,1.9929355714989523
csf_tau,1.8505257219227949
mri_icv,1.8018202697047505
faq_any_impairment,1.6106775607378327
mri_middle_temporal_thickness,1.4475177295256374
mri_hippocampus_icv,1.392447078400654
vitamin_b12,1.3751083765375802
adas11_total,1.3193079533762533
mri_fusiform_icv,1.2266332746751474
gds_depression_severity,0.9380536344126339
mri_amygdala_icv,0.8350696976147275
csf_abeta42,0.7682477526715096
mmse_total,0.6156623828367148
mri_entorhinal_icv,0.5935781779438072
logical_memory_retention_ratio,0.5888624273110089
mri_middle_temporal_icv,0.5873607092468334
faq_total,0.5629918723275659
mri_fusiform_thickness,0.5484483236485062
hachinski_hypertension_history,0.5218943084331599
hachinski_total_score,0.4626622844755355
csf_ptau_tau_ratio,0.36934651243861266
mri_entorhinal_thickness,0.28123055954506804
neurovascular_burden,0.0
